"TerminalIdentity","CaptureSequence","Playfield","PlayfieldName","ComputedVendorId","TemplateId","TemplateName","ExistingVendorHash","ExistingTemplateHash","ExistingShopInvHash","EvidenceStatus","Slot","LowId","LowName","HighId","HighName","QL","PairKey"
"(VendingMachine:12E3A375)","397","4571","Heavenly Business - Basic","299565065","155311","Nano Crystal Components - Basic","","","","CapturedUnmappedStatel","31","144788","Photon Particle Emitter","149863","Photon Particle Emitter","10","144788:149863"
"(VendingMachine:12E3A375)","397","4571","Heavenly Business - Basic","299565065","155311","Nano Crystal Components - Basic","","","","CapturedUnmappedStatel","32","144788","Photon Particle Emitter","149863","Photon Particle Emitter","14","144788:149863"
"(VendingMachine:12E3A375)","397","4571","Heavenly Business - Basic","299565065","155311","Nano Crystal Components - Basic","","","","CapturedUnmappedStatel","33","149863","Photon Particle Emitter","149862","Photon Particle Emitter","28","149863:149862"
"(VendingMachine:12E3A375)","397","4571","Heavenly Business - Basic","299565065","155311","Nano Crystal Components - Basic","","","","CapturedUnmappedStatel","34","144797","Symbol Library - Combat","149858","Symbol Library - Combat","5","144797:149858"
"(VendingMachine:12E3A375)","397","4571","Heavenly Business - Basic","299565065","155311","Nano Crystal Components - Basic","","","","CapturedUnmappedStatel","35","144797","Symbol Library - Combat","149858","Symbol Library - Combat","15","144797:149858"
"(VendingMachine:12E3A375)","397","4571","Heavenly Business - Basic","299565065","155311","Nano Crystal Components - Basic","","","","CapturedUnmappedStatel","36","144797","Symbol Library - Combat","149858","Symbol Library - Combat","20","144797:149858"
"(VendingMachine:12E3A375)","397","4571","Heavenly Business - Basic","299565065","155311","Nano Crystal Components - Basic","","","","CapturedUnmappedStatel","37","144797","Symbol Library - Combat","149858","Symbol Library - Combat","21","144797:149858"
"(VendingMachine:12E3A375)","397","4571","Heavenly Business - Basic","299565065","155311","Nano Crystal Components - Basic","","","","CapturedUnmappedStatel","38","149858","Symbol Library - Combat","149857","Symbol Library - Combat","30","149858:149857"
"(VendingMachine:12E3A375)","397","4571","Heavenly Business - Basic","299565065","155311","Nano Crystal Components - Basic","","","","CapturedUnmappedStatel","39","144796","Symbol Library - Medical","149853","Symbol Library - Medical","3","144796:149853"
"(VendingMachine:12E3A375)","397","4571","Heavenly Business - Basic","299565065","155311","Nano Crystal Components - Basic","","","","CapturedUnmappedStatel","40","144796","Symbol Library - Medical","149853","Symbol Library - Medical","15","144796:149853"
"(VendingMachine:12E3A375)","397","4571","Heavenly Business - Basic","299565065","155311","Nano Crystal Components - Basic","","","","CapturedUnmappedStatel","41","144796","Symbol Library - Medical","149853","Symbol Library - Medical","17","144796:149853"
"(VendingMachine:12E3A375)","397","4571","Heavenly Business - Basic","299565065","155311","Nano Crystal Components - Basic","","","","CapturedUnmappedStatel","42","149853","Symbol Library - Medical","149852","Symbol Library - Medical","28","149853:149852"
"(VendingMachine:12E3A375)","397","4571","Heavenly Business - Basic","299565065","155311","Nano Crystal Components - Basic","","","","CapturedUnmappedStatel","43","149853","Symbol Library - Medical","149852","Symbol Library - Medical","35","149853:149852"
"(VendingMachine:12E3A375)","397","4571","Heavenly Business - Basic","299565065","155311","Nano Crystal Components - Basic","","","","CapturedUnmappedStatel","44","144792","Symbol Library - PSI","149843","Symbol Library - PSI","9","144792:149843"
"(VendingMachine:12E3A375)","397","4571","Heavenly Business - Basic","299565065","155311","Nano Crystal Components - Basic","","","","CapturedUnmappedStatel","45","144792","Symbol Library - PSI","149843","Symbol Library - PSI","18","144792:149843"
"(VendingMachine:12E3A375)","397","4571","Heavenly Business - Basic","299565065","155311","Nano Crystal Components - Basic","","","","CapturedUnmappedStatel","46","144792","Symbol Library - PSI","149843","Symbol Library - PSI","20","144792:149843"
"(VendingMachine:12E3A375)","397","4571","Heavenly Business - Basic","299565065","155311","Nano Crystal Components - Basic","","","","CapturedUnmappedStatel","47","149843","Symbol Library - PSI","149842","Symbol Library - PSI","29","149843:149842"
"(VendingMachine:12E3A375)","397","4571","Heavenly Business - Basic","299565065","155311","Nano Crystal Components - Basic","","","","CapturedUnmappedStatel","48","149843","Symbol Library - PSI","149842","Symbol Library - PSI","36","149843:149842"
"(VendingMachine:12E3A375)","397","4571","Heavenly Business - Basic","299565065","155311","Nano Crystal Components - Basic","","","","CapturedUnmappedStatel","49","144794","Symbol Library - Protection","149848","Symbol Library - Protection","20","144794:149848"
"(VendingMachine:12E3A375)","397","4571","Heavenly Business - Basic","299565065","155311","Nano Crystal Components - Basic","","","","CapturedUnmappedStatel","50","149848","Symbol Library - Protection","149847","Symbol Library - Protection","28","149848:149847"
"(VendingMachine:12E3A375)","397","4571","Heavenly Business - Basic","299565065","155311","Nano Crystal Components - Basic","","","","CapturedUnmappedStatel","51","149848","Symbol Library - Protection","149847","Symbol Library - Protection","30","149848:149847"
"(VendingMachine:12E3A375)","397","4571","Heavenly Business - Basic","299565065","155311","Nano Crystal Components - Basic","","","","CapturedUnmappedStatel","52","149848","Symbol Library - Protection","149847","Symbol Library - Protection","48","149848:149847"
"(VendingMachine:12E3A375)","397","4571","Heavenly Business - Basic","299565065","155311","Nano Crystal Components - Basic","","","","CapturedUnmappedStatel","53","149848","Symbol Library - Protection","149847","Symbol Library - Protection","49","149848:149847"
"(VendingMachine:12E3A375)","397","4571","Heavenly Business - Basic","299565065","155311","Nano Crystal Components - Basic","","","","CapturedUnmappedStatel","54","144789","Symbol Library - Space","149838","Symbol Library - Space","8","144789:149838"
"(VendingMachine:12E3A375)","397","4571","Heavenly Business - Basic","299565065","155311","Nano Crystal Components - Basic","","","","CapturedUnmappedStatel","55","144789","Symbol Library - Space","149838","Symbol Library - Space","16","144789:149838"
"(VendingMachine:12E3A375)","397","4571","Heavenly Business - Basic","299565065","155311","Nano Crystal Components - Basic","","","","CapturedUnmappedStatel","56","144789","Symbol Library - Space","149838","Symbol Library - Space","17","144789:149838"
"(VendingMachine:12E3A375)","397","4571","Heavenly Business - Basic","299565065","155311","Nano Crystal Components - Basic","","","","CapturedUnmappedStatel","57","149838","Symbol Library - Space","149837","Symbol Library - Space","47","149838:149837"
"(VendingMachine:12E3A371)","421","4571","Heavenly Business - Basic","299565061","155499","General Components - Basic","","","","CapturedUnmappedStatel","0","156054","Expendable Hologram Camera","156054","Expendable Hologram Camera","1","156054:156054"
"(VendingMachine:12E3A371)","421","4571","Heavenly Business - Basic","299565061","155499","General Components - Basic","","","","CapturedUnmappedStatel","1","150918","Nano Circuitry Wire","150919","Nano Circuitry Wire","20","150918:150919"
"(VendingMachine:12E3A371)","421","4571","Heavenly Business - Basic","299565061","155499","General Components - Basic","","","","CapturedUnmappedStatel","2","150918","Nano Circuitry Wire","150919","Nano Circuitry Wire","25","150918:150919"
"(VendingMachine:12E3A371)","421","4571","Heavenly Business - Basic","299565061","155499","General Components - Basic","","","","CapturedUnmappedStatel","3","150918","Nano Circuitry Wire","150919","Nano Circuitry Wire","46","150918:150919"
"(VendingMachine:12E3A372)","449","4571","Heavenly Business - Basic","299565062","155493","Mechanical and Electrical Engineering Components - Basic","","","","CapturedUnmappedStatel","0","156012","Basic Flexible Shaft","156013","Basic Flexible Shaft","3","156012:156013"
"(VendingMachine:12E3A372)","449","4571","Heavenly Business - Basic","299565062","155493","Mechanical and Electrical Engineering Components - Basic","","","","CapturedUnmappedStatel","1","156012","Basic Flexible Shaft","156013","Basic Flexible Shaft","24","156012:156013"
"(VendingMachine:12E3A372)","449","4571","Heavenly Business - Basic","299565062","155493","Mechanical and Electrical Engineering Components - Basic","","","","CapturedUnmappedStatel","2","156012","Basic Flexible Shaft","156013","Basic Flexible Shaft","49","156012:156013"
"(VendingMachine:12E3A372)","449","4571","Heavenly Business - Basic","299565062","155493","Mechanical and Electrical Engineering Components - Basic","","","","CapturedUnmappedStatel","3","156020","Bio Analyzing Computer","156021","Bio Analyzing Computer","6","156020:156021"
"(VendingMachine:12E3A372)","449","4571","Heavenly Business - Basic","299565062","155493","Mechanical and Electrical Engineering Components - Basic","","","","CapturedUnmappedStatel","4","156020","Bio Analyzing Computer","156021","Bio Analyzing Computer","10","156020:156021"
"(VendingMachine:12E3A372)","449","4571","Heavenly Business - Basic","299565062","155493","Mechanical and Electrical Engineering Components - Basic","","","","CapturedUnmappedStatel","5","156020","Bio Analyzing Computer","156021","Bio Analyzing Computer","14","156020:156021"
"(VendingMachine:12E3A372)","449","4571","Heavenly Business - Basic","299565062","155493","Mechanical and Electrical Engineering Components - Basic","","","","CapturedUnmappedStatel","6","151365","Generic Ring Template","151365","Generic Ring Template","10","151365:151365"
"(VendingMachine:12E3A372)","449","4571","Heavenly Business - Basic","299565062","155493","Mechanical and Electrical Engineering Components - Basic","","","","CapturedUnmappedStatel","7","156024","MasterComm - Personalization Device","156025","MasterComm - Personalization Device","20","156024:156025"
"(VendingMachine:12E3A372)","449","4571","Heavenly Business - Basic","299565062","155493","Mechanical and Electrical Engineering Components - Basic","","","","CapturedUnmappedStatel","8","156024","MasterComm - Personalization Device","156025","MasterComm - Personalization Device","30","156024:156025"
"(VendingMachine:12E3A372)","449","4571","Heavenly Business - Basic","299565062","155493","Mechanical and Electrical Engineering Components - Basic","","","","CapturedUnmappedStatel","9","156024","MasterComm - Personalization Device","156025","MasterComm - Personalization Device","48","156024:156025"
"(VendingMachine:12E3A372)","449","4571","Heavenly Business - Basic","299565062","155493","Mechanical and Electrical Engineering Components - Basic","","","","CapturedUnmappedStatel","10","150930","Personal Furnace","150930","Personal Furnace","10","150930:150930"
"(VendingMachine:12E3A372)","449","4571","Heavenly Business - Basic","299565062","155493","Mechanical and Electrical Engineering Components - Basic","","","","CapturedUnmappedStatel","11","156016","Sheet of Curved Carbonum Plating","156017","Sheet of Curved Carbonum Plating","4","156016:156017"
"(VendingMachine:12E3A372)","449","4571","Heavenly Business - Basic","299565062","155493","Mechanical and Electrical Engineering Components - Basic","","","","CapturedUnmappedStatel","12","156016","Sheet of Curved Carbonum Plating","156017","Sheet of Curved Carbonum Plating","7","156016:156017"
"(VendingMachine:12E3A372)","449","4571","Heavenly Business - Basic","299565062","155493","Mechanical and Electrical Engineering Components - Basic","","","","CapturedUnmappedStatel","13","156016","Sheet of Curved Carbonum Plating","156017","Sheet of Curved Carbonum Plating","42","156016:156017"
"(VendingMachine:12E3A372)","449","4571","Heavenly Business - Basic","299565062","155493","Mechanical and Electrical Engineering Components - Basic","","","","CapturedUnmappedStatel","14","154912","Trimmer Casing","154938","Trimmer Casing","33","154912:154938"
"(VendingMachine:12E3A372)","449","4571","Heavenly Business - Basic","299565062","155493","Mechanical and Electrical Engineering Components - Basic","","","","CapturedUnmappedStatel","15","154912","Trimmer Casing","154938","Trimmer Casing","34","154912:154938"
"(VendingMachine:12E3A372)","449","4571","Heavenly Business - Basic","299565062","155493","Mechanical and Electrical Engineering Components - Basic","","","","CapturedUnmappedStatel","16","154912","Trimmer Casing","154938","Trimmer Casing","46","154912:154938"
"(VendingMachine:12E3A373)","469","4571","Heavenly Business - Basic","299565063","155314","Pharmacy and Chemistry Components - Basic","","","","CapturedUnmappedStatel","0","154329","Antiseptic Jar","154330","HQ Antiseptic Jar","20","154329:154330"
"(VendingMachine:12E3A373)","469","4571","Heavenly Business - Basic","299565063","155314","Pharmacy and Chemistry Components - Basic","","","","CapturedUnmappedStatel","1","154329","Antiseptic Jar","154330","HQ Antiseptic Jar","25","154329:154330"
"(VendingMachine:12E3A373)","469","4571","Heavenly Business - Basic","299565063","155314","Pharmacy and Chemistry Components - Basic","","","","CapturedUnmappedStatel","2","154329","Antiseptic Jar","154330","HQ Antiseptic Jar","46","154329:154330"
"(VendingMachine:12E3A373)","469","4571","Heavenly Business - Basic","299565063","155314","Pharmacy and Chemistry Components - Basic","","","","CapturedUnmappedStatel","3","162247","B.B.I. - Nano Enhanced B-12 Tanning Acid","162247","B.B.I. - Nano Enhanced B-12 Tanning Acid","10","162247:162247"
"(VendingMachine:12E3A373)","469","4571","Heavenly Business - Basic","299565063","155314","Pharmacy and Chemistry Components - Basic","","","","CapturedUnmappedStatel","4","156050","Drum of Hydrochloric Acid","156051","Drum of Hydrochloric Acid","18","156050:156051"
"(VendingMachine:12E3A373)","469","4571","Heavenly Business - Basic","299565063","155314","Pharmacy and Chemistry Components - Basic","","","","CapturedUnmappedStatel","5","156050","Drum of Hydrochloric Acid","156051","Drum of Hydrochloric Acid","20","156050:156051"
