"CaptureId","SourceCapture","TerminalIdentity","TemplateId","TerminalFamily","PlayfieldId","PositionX","PositionY","PositionZ","Slot","LowId","HighId","Quality","LowName","HighName","ResolvedName","NameStatus"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","44","41081","41081","1","Short Sleeves with a Waterlily Print","Short Sleeves with a Waterlily Print","Short Sleeves with a Waterlily Print","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","45","41230","41230","1","Sleeves with Holes and a Stars Print","Sleeves with Holes and a Stars Print","Sleeves with Holes and a Stars Print","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","46","41090","41090","1","Sleeves with a Blue Leopard Print","Sleeves with a Blue Leopard Print","Sleeves with a Blue Leopard Print","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","47","41082","41082","1","Sleeves with a Blue Zebra Print","Sleeves with a Blue Zebra Print","Sleeves with a Blue Zebra Print","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","48","41085","41085","1","Sleeves with a Grey Waterlily Print","Sleeves with a Grey Waterlily Print","Sleeves with a Grey Waterlily Print","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","49","41091","41091","1","Sleeves with a Leopard Print","Sleeves with a Leopard Print","Sleeves with a Leopard Print","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","50","41089","41089","1","Sleeves with a Rainbow Leopard Print","Sleeves with a Rainbow Leopard Print","Sleeves with a Rainbow Leopard Print","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","51","41087","41087","1","Sleeves with a Stars Print","Sleeves with a Stars Print","Sleeves with a Stars Print","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","52","41084","41084","1","Sleeves with a Waterlily Print","Sleeves with a Waterlily Print","Sleeves with a Waterlily Print","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","53","41088","41088","1","Sleeves with a White Leopard Print","Sleeves with a White Leopard Print","Sleeves with a White Leopard Print","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","54","41005","41005","1","Sleeves with a Zebra Print","Sleeves with a Zebra Print","Sleeves with a Zebra Print","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","55","82095","82095","1","Split Velvet Sleeves","Split Velvet Sleeves","Split Velvet Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","56","253782","253782","1","Spring Field Sleeves","Spring Field Sleeves","Spring Field Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","57","87477","87477","1","Tattoo","Tattoo","Tattoo","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","58","87476","87476","1","Tattoo","Tattoo","Tattoo","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","59","87478","87478","1","Tattoo","Tattoo","Tattoo","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","60","87483","87483","1","Tattoo","Tattoo","Tattoo","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","61","87475","87475","1","Tattoo","Tattoo","Tattoo","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","62","87474","87474","1","Tattoo","Tattoo","Tattoo","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","63","87473","87473","1","Tattoo","Tattoo","Tattoo","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","64","100012","100012","1","Tattoo","Tattoo","Tattoo","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","65","100013","100013","1","Tattoo","Tattoo","Tattoo","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","66","87470","87470","1","Tattoo","Tattoo","Tattoo","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","67","87479","87479","1","Tattoo","Tattoo","Tattoo","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","68","87472","87472","1","Tattoo","Tattoo","Tattoo","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","69","87471","87471","1","Tattoo","Tattoo","Tattoo","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","70","253749","253749","1","Tulips Sleeves","Tulips Sleeves","Tulips Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","71","82919","82919","1","Uniform Sleeves","Uniform Sleeves","Uniform Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","72","253769","253769","1","Vulcana Sleeves","Vulcana Sleeves","Vulcana Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","73","41093","41093","1","White Armbands","White Armbands","White Armbands","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","74","41083","41083","1","White Sleeves","White Sleeves","White Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07B)","99550","Miiir Backwear","1042439","159.000122","5.00992155","201.95488","0","81971","81971","1","Aquaan Trenchcoat","Aquaan Trenchcoat","Aquaan Trenchcoat","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07B)","99550","Miiir Backwear","1042439","159.000122","5.00992155","201.95488","1","82914","82914","1","Aquaan Trenchcoat Hood","Aquaan Trenchcoat Hood","Aquaan Trenchcoat Hood","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07B)","99550","Miiir Backwear","1042439","159.000122","5.00992155","201.95488","2","31517","31517","1","Black Cloak","Black Cloak","Black Cloak","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07B)","99550","Miiir Backwear","1042439","159.000122","5.00992155","201.95488","3","41006","41006","1","Black Leather Trenchcoat","Black Leather Trenchcoat","Black Leather Trenchcoat","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07B)","99550","Miiir Backwear","1042439","159.000122","5.00992155","201.95488","4","31505","31505","1","Black Trenchcoat","Black Trenchcoat","Black Trenchcoat","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07B)","99550","Miiir Backwear","1042439","159.000122","5.00992155","201.95488","5","82111","82111","1","Black Trenchskirt","Black Trenchskirt","Black Trenchskirt","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07B)","99550","Miiir Backwear","1042439","159.000122","5.00992155","201.95488","6","31494","31494","1","Black dress","Black dress","Black dress","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07B)","99550","Miiir Backwear","1042439","159.000122","5.00992155","201.95488","7","31503","31503","1","Blue Cloak","Blue Cloak","Blue Cloak","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07B)","99550","Miiir Backwear","1042439","159.000122","5.00992155","201.95488","8","31250","31250","1","Blue Female Oriental Suit","Blue Female Oriental Suit","Blue Female Oriental Suit","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07B)","99550","Miiir Backwear","1042439","159.000122","5.00992155","201.95488","9","31261","31261","1","Blue Oriental Suit","Blue Oriental Suit","Blue Oriental Suit","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07B)","99550","Miiir Backwear","1042439","159.000122","5.00992155","201.95488","10","31502","31502","1","Brown Cloak","Brown Cloak","Brown Cloak","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07B)","99550","Miiir Backwear","1042439","159.000122","5.00992155","201.95488","11","296342","296342","1","Fancy Black Dress","Fancy Black Dress","Fancy Black Dress","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07B)","99550","Miiir Backwear","1042439","159.000122","5.00992155","201.95488","12","296529","296529","1","Fancy White Dress","Fancy White Dress","Fancy White Dress","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07B)","99550","Miiir Backwear","1042439","159.000122","5.00992155","201.95488","13","31109","31109","1","Female Kung-Fu Suit","Female Kung-Fu Suit","Female Kung-Fu Suit","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07B)","99550","Miiir Backwear","1042439","159.000122","5.00992155","201.95488","14","31107","31107","1","Female Oriental Suit","Female Oriental Suit","Female Oriental Suit","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07B)","99550","Miiir Backwear","1042439","159.000122","5.00992155","201.95488","15","31501","31501","1","Green Cloak","Green Cloak","Green Cloak","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07B)","99550","Miiir Backwear","1042439","159.000122","5.00992155","201.95488","16","31500","31500","1","Grey Cloak","Grey Cloak","Grey Cloak","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07B)","99550","Miiir Backwear","1042439","159.000122","5.00992155","201.95488","17","31504","31504","1","Jean Trenchcoat","Jean Trenchcoat","Jean Trenchcoat","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07B)","99550","Miiir Backwear","1042439","159.000122","5.00992155","201.95488","18","31110","31110","1","Kung-Fu Suit","Kung-Fu Suit","Kung-Fu Suit","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07B)","99550","Miiir Backwear","1042439","159.000122","5.00992155","201.95488","19","81970","81970","1","Lava Trenchcoat","Lava Trenchcoat","Lava Trenchcoat","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07B)","99550","Miiir Backwear","1042439","159.000122","5.00992155","201.95488","20","82915","82915","1","Lava Trenchcoat Hood","Lava Trenchcoat Hood","Lava Trenchcoat Hood","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07B)","99550","Miiir Backwear","1042439","159.000122","5.00992155","201.95488","21","81967","81967","1","Nanofreak Trenchcoat","Nanofreak Trenchcoat","Nanofreak Trenchcoat","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07B)","99550","Miiir Backwear","1042439","159.000122","5.00992155","201.95488","22","82916","82916","1","Nanofreak Trenchcoat Hood","Nanofreak Trenchcoat Hood","Nanofreak Trenchcoat Hood","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07B)","99550","Miiir Backwear","1042439","159.000122","5.00992155","201.95488","23","31104","31104","1","Oriental Suit","Oriental Suit","Oriental Suit","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07B)","99550","Miiir Backwear","1042439","159.000122","5.00992155","201.95488","24","31499","31499","1","Red Cloak","Red Cloak","Red Cloak","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07B)","99550","Miiir Backwear","1042439","159.000122","5.00992155","201.95488","25","31495","31495","1","Red Dress","Red Dress","Red Dress","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07B)","99550","Miiir Backwear","1042439","159.000122","5.00992155","201.95488","26","31251","31251","1","Red Female Oriental Suit","Red Female Oriental Suit","Red Female Oriental Suit","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07B)","99550","Miiir Backwear","1042439","159.000122","5.00992155","201.95488","27","31262","31262","1","Red Oriental Suit","Red Oriental Suit","Red Oriental Suit","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07B)","99550","Miiir Backwear","1042439","159.000122","5.00992155","201.95488","28","41009","41009","1","Robe with a Blue Leopard Print","Robe with a Blue Leopard Print","Robe with a Blue Leopard Print","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07B)","99550","Miiir Backwear","1042439","159.000122","5.00992155","201.95488","29","41231","41231","1","Robe with a Leopard Print","Robe with a Leopard Print","Robe with a Leopard Print","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07B)","99550","Miiir Backwear","1042439","159.000122","5.00992155","201.95488","30","41008","41008","1","Robe with a Rainbow Leopard Print","Robe with a Rainbow Leopard Print","Robe with a Rainbow Leopard Print","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07B)","99550","Miiir Backwear","1042439","159.000122","5.00992155","201.95488","31","41007","41007","1","Robe with a White Leopard Print","Robe with a White Leopard Print","Robe with a White Leopard Print","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07B)","99550","Miiir Backwear","1042439","159.000122","5.00992155","201.95488","32","81968","81968","1","Sabretooth Trenchcoat","Sabretooth Trenchcoat","Sabretooth Trenchcoat","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07B)","99550","Miiir Backwear","1042439","159.000122","5.00992155","201.95488","33","82917","82917","1","Sabretooth Trenchcoat Hood","Sabretooth Trenchcoat Hood","Sabretooth Trenchcoat Hood","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07B)","99550","Miiir Backwear","1042439","159.000122","5.00992155","201.95488","34","31516","31516","1","Trenchcoat","Trenchcoat","Trenchcoat","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07B)","99550","Miiir Backwear","1042439","159.000122","5.00992155","201.95488","35","31496","31496","1","Wedding Dress","Wedding Dress","Wedding Dress","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07B)","99550","Miiir Backwear","1042439","159.000122","5.00992155","201.95488","36","31498","31498","1","White Cloak","White Cloak","White Cloak","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07B)","99550","Miiir Backwear","1042439","159.000122","5.00992155","201.95488","37","31497","31497","1","White Dress","White Dress","White Dress","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07B)","99550","Miiir Backwear","1042439","159.000122","5.00992155","201.95488","38","81969","81969","1","White Trenchcoat","White Trenchcoat","White Trenchcoat","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07B)","99550","Miiir Backwear","1042439","159.000122","5.00992155","201.95488","39","82918","82918","1","White Trenchcoat Hood","White Trenchcoat Hood","White Trenchcoat Hood","resolved-low-high"
