identity_type,identity_instance_uint32,identity_instance_signed,identity_instance_hex,explicit_playfield_id,display_name_exact,operational_entrance_key,stat_resolution_confidence,raw_position_components,raw_rotation_components,template_identity_instance,source_record_offset,source_record_sha256,evidence_manifest
56006,3221226017,-1073741279,0xC0000221,545,A small grotto outside of West Athen,,STAT_0xBD_UNRESOLVED,"[213.6033935546875, 12.04209041595459, 460.1115417480469]","[-0.19634883105754852, 0.03592386841773987, 0.9798744320869446, -0.0017068053130060434]",41561,287284547,fb3dc52be4353ff1b1a0f500f9e22078d7cf6f6b76570d18a89a793274d021b7,mission-location-evidence-manifest.json
56006,3221291553,-1073675743,0xC0010221,545,A house in West Athen,,STAT_0xBD_UNRESOLVED,"[451.75115966796875, 17.53378677368164, 449.0051574707031]","[-3.6199901387590216e-06, 0.0, 1.0, 0.0]",84130,287276011,fbcb33fe77997f1222d29073edf002961aa565faa7685b2a059a366f355cd38b,mission-location-evidence-manifest.json
56006,3221357089,-1073610207,0xC0020221,545,A house in West Athen,,STAT_0xBD_UNRESOLVED,"[376.45843505859375, 13.831871032714844, 473.83331298828125]","[-0.250384122133255, 0.0, 0.9681466817855835, 0.0]",84130,287280945,57a9b9dd2511506691be69e57bdddc42b0ba667c8d15f934e52a12afe6870d80,mission-location-evidence-manifest.json
56006,3221422625,-1073544671,0xC0030221,545,A house in West Athen,,STAT_0xBD_UNRESOLVED,"[379.78466796875, 13.861652374267578, 452.2172546386719]","[0.9816271066665649, 0.0, 0.190809428691864, 0.0]",84130,287281086,b35abd214262f986068c2bba2b45a6ce66d4c6fed39d9ea3ab952b4bde2fbeaf,mission-location-evidence-manifest.json
56006,3221488161,-1073479135,0xC0040221,545,A house in West Athen,,STAT_0xBD_UNRESOLVED,"[466.9580383300781, 9.631863594055176, 413.3674011230469]","[-3.6199901387590216e-06, 0.0, 1.0, 0.0]",84130,287281227,acc1c7985cd7e33c7bffee1fab00b576ce310acc18fc71bf1676c140f7e7cb2c,mission-location-evidence-manifest.json
56006,3221553697,-1073413599,0xC0050221,545,A house in West Athen,,STAT_0xBD_UNRESOLVED,"[466.75244140625, 4.731868743896484, 393.44830322265625]","[-3.6199901387590216e-06, 0.0, 1.0, 0.0]",84130,287281368,623cd31e22c2b0d726cbb181b31378f5ba9aaba8aae2f4a2bb62ee38994907c0,mission-location-evidence-manifest.json
56006,3221619233,-1073348063,0xC0060221,545,A empty house,,STAT_0xBD_UNRESOLVED,"[541.33349609375, 24.00568199157715, 553.030517578125]","[1.0, 0.0, 0.0, 0.0]",84130,287282967,801fdf3bda2b9ab5917670e77b49fe9a9e9bca33046a2f11dc81d4ca89c569f1,mission-location-evidence-manifest.json
56006,3221684769,-1073282527,0xC0070221,545,A empty house,,STAT_0xBD_UNRESOLVED,"[517.4472045898438, 24.00594139099121, 553.0225830078125]","[1.0, 0.0, 0.0, 0.0]",84130,287283332,0c3439c00e1c20d0ce50ac6db98f4cdab059b31b88bbbce7572f436899f7d55a,mission-location-evidence-manifest.json
56006,3221291558,-1073675738,0xC0010226,550,Cave,,STAT_0xBD_UNRESOLVED,"[2519.666015625, 11.922003746032715, 1705.48193359375]","[0.2677984833717346, -0.04753319174051285, 0.9614228010177612, -0.04112136363983154]",41561,287289068,66dfe46d7c9fa74c28a674fdefc318fc22279aca37d11b69d1852613aadceefc,mission-location-evidence-manifest.json
56006,3221422630,-1073544666,0xC0030226,550,Cave,,STAT_0xBD_UNRESOLVED,"[2122.5546875, 11.762921333312988, 943.3433837890625]","[0.2657436728477478, -0.0756203681230545, 0.9608457088470459, 0.020914532244205475]",41561,287289200,747f67365e2090f1c1a04964ca9cb9846c1eaef611349b754869fadb946fe727,mission-location-evidence-manifest.json
56006,3221488166,-1073479130,0xC0040226,550,Cave,,STAT_0xBD_UNRESOLVED,"[2613.034912109375, 13.206038475036621, 803.6698608398438]","[0.7357965707778931, -0.038561541587114334, 0.6751776337623596, -0.035384614020586014]",41561,287289332,b798f139a3409307d64c8f047006665bd90b10250356e132ee2bc5a20db37246,mission-location-evidence-manifest.json
56006,3221553702,-1073413594,0xC0050226,550,Cave,,STAT_0xBD_UNRESOLVED,"[1302.548828125, 13.142730712890625, 1610.184814453125]","[0.7372761964797974, 0.0, 0.6755914688110352, 0.0]",41561,287288672,fa43f781bd1eca8a5459c29ef3f3ef0e2051c3d0138f1cec382c5d6b78e83716,mission-location-evidence-manifest.json
56006,3221619238,-1073348058,0xC0060226,550,Cave,,STAT_0xBD_UNRESOLVED,"[2649.489013671875, 17.536853790283203, 202.55519104003906]","[0.7071054577827454, 0.0, 0.7071080803871155, 0.0]",41561,287288804,a18aa29a8661c6f8d0083f8bc3c9773d545bb089013f0ec39f59f262fe8cd757,mission-location-evidence-manifest.json
56006,3221684774,-1073282522,0xC0070226,550,Cave,,STAT_0xBD_UNRESOLVED,"[1501.3560791015625, 16.52515983581543, 1565.8248291015625]","[1.0, 0.0, 0.0, 0.0]",41561,287288936,ce4ffcf1802dfa8d7ef0251691b4e83f3d2cb310bf926980e3552aeaf6808058,mission-location-evidence-manifest.json
56006,3221815846,-1073151450,0xC0090226,550,Cave,,STAT_0xBD_UNRESOLVED,"[2409.91748046875, 10.468539237976074, 1965.544921875]","[0.3744998872280121, -0.027684591710567474, 0.9257078766822815, -0.04525882005691528]",41561,287289464,4361145107e3555246129689922a2888304a0f5391d48e215144afbb70adc630,mission-location-evidence-manifest.json
56006,3221881382,-1073085914,0xC00A0226,550,Cave,,STAT_0xBD_UNRESOLVED,"[1951.0877685546875, 8.961111068725586, 1937.0218505859375]","[0.13052280247211456, 0.0, 0.9914453029632568, 0.0]",41561,287289596,39baae0c92cbc5ba2754565a814d8ce1f30071566023cab07cb69c6760b3d444,mission-location-evidence-manifest.json
56006,3221946918,-1073020378,0xC00B0226,550,Cave,,STAT_0xBD_UNRESOLVED,"[1572.7991943359375, 16.70122718811035, 1814.588134765625]","[0.2164294272661209, 0.0, 0.9762982726097107, 0.0]",41561,287289728,1ec02d1469040ff53b2fdc5844b93d03c358acb08acfd2c17acb4bae81712501,mission-location-evidence-manifest.json
56006,3222012454,-1072954842,0xC00C0226,550,Ruin,,STAT_0xBD_UNRESOLVED,"[1587.3729248046875, 42.06772232055664, 934.7601318359375]","[0.7071067094802856, 0.0, 0.70710688829422, 4.52633827308091e-07]",84131,287291748,dba2449f5fcfdb70d89411a6dbf6e256e2dd0e0d4a8b8cdff22b1bddd5d0855f,mission-location-evidence-manifest.json
56006,3222077990,-1072889306,0xC00D0226,550,Ruin,,STAT_0xBD_UNRESOLVED,"[1583.2210693359375, 41.70908737182617, 949.9564819335938]","[0.7071054577827454, 0.0, 0.7071080803871155, 0.0]",84131,287291880,d11bc36f87cb9204c7cf695bf834dee0bba456e3780d980ec1f745423dc6d102,mission-location-evidence-manifest.json
56006,3222143526,-1072823770,0xC00E0226,550,Ruin,,STAT_0xBD_UNRESOLVED,"[1601.8037109375, 42.805381774902344, 960.2557983398438]","[1.0, 0.0, 0.0, 0.0]",84131,287292012,332562e91cc5a05d5424a1e020c9c052718b18e19d79922b398265af5fb0df2d,mission-location-evidence-manifest.json
56006,3222209062,-1072758234,0xC00F0226,550,Ruin,,STAT_0xBD_UNRESOLVED,"[1594.964599609375, 41.71799850463867, 987.1364135742188]","[-3.6199901387590216e-06, 0.0, 1.0, 0.0]",84131,287292144,205cccbf484151a7b8333f44a5d7bada53f0364b23be7e07b5ff808d27229b9d,mission-location-evidence-manifest.json
56006,3222274598,-1072692698,0xC0100226,550,Ruin,,STAT_0xBD_UNRESOLVED,"[1579.964599609375, 41.71799850463867, 987.1364135742188]","[-3.6199901387590216e-06, 0.0, 1.0, 0.0]",84131,287292276,938b368cb42f442e3cc42f5a5640200913ee136b990d6b4b1915e1de8539bbdb,mission-location-evidence-manifest.json
56006,3222340134,-1072627162,0xC0110226,550,Ruin,,STAT_0xBD_UNRESOLVED,"[1609.964599609375, 41.71799850463867, 987.1364135742188]","[-3.6199901387590216e-06, 0.0, 1.0, 0.0]",84131,287292408,a794c920f3da206d2e8f33f8b9a637306be90075bbbf198f3d3dad04d14a6d03,mission-location-evidence-manifest.json
56006,3222405670,-1072561626,0xC0120226,550,Ruin,,STAT_0xBD_UNRESOLVED,"[1624.964599609375, 41.71799850463867, 987.1364135742188]","[-3.6199901387590216e-06, 0.0, 1.0, 0.0]",84131,287292540,00484c313143ede4d6f85987b22e4e030e137e48464067f7df801fb98b16ddbd,mission-location-evidence-manifest.json
56006,3222471206,-1072496090,0xC0130226,550,Ruin,,STAT_0xBD_UNRESOLVED,"[1583.2210693359375, 41.709049224853516, 959.9564819335938]","[0.7071054577827454, 0.0, 0.7071080803871155, 0.0]",84131,287292672,d9871e547be302987cb633452b0af0f83024294adb061fce91d4932e9662574c,mission-location-evidence-manifest.json
56006,3222536742,-1072430554,0xC0140226,550,Ruin,,STAT_0xBD_UNRESOLVED,"[1583.2210693359375, 41.709049224853516, 969.9564819335938]","[0.7071054577827454, 0.0, 0.7071080803871155, 0.0]",84131,287292804,9bfe53f1b8a1288b2fded1aa2e1b6630fa2eb89dba0c772b1243d8d4d2924629,mission-location-evidence-manifest.json
56006,3222602278,-1072365018,0xC0150226,550,House,,STAT_0xBD_UNRESOLVED,"[1593.7218017578125, 37.13165283203125, 311.45440673828125]","[0.7071054577827454, 0.0, 0.7071080803871155, 0.0]",41561,287294256,a3a633d93ce808b69eae88da482af1faf77560078a82e62c4031fc2cf0fe8770,mission-location-evidence-manifest.json
56006,3222667814,-1072299482,0xC0160226,550,House,,STAT_0xBD_UNRESOLVED,"[1553.982421875, 38.60529708862305, 318.12127685546875]","[1.0, 0.0, 0.0, 0.0]",41561,287294389,d78d0773504ff914ac8fc7195ccf8a751f8830cf49d44daf7cc57fe9dc8cdd1d,mission-location-evidence-manifest.json
56006,3222733350,-1072233946,0xC0170226,550,House,,STAT_0xBD_UNRESOLVED,"[1575.99169921875, 37.11872863769531, 343.10858154296875]","[1.0, 0.0, 0.0, 0.0]",41561,287294522,7c4e1be801743b12a9c7c3c66367e4e94e38d9e7cabdc1b655f6a4271560676d,mission-location-evidence-manifest.json
56006,3222798886,-1072168410,0xC0180226,550,House,,STAT_0xBD_UNRESOLVED,"[1540.4573974609375, 38.61130142211914, 314.5731201171875]","[1.0, 0.0, 0.0, 0.0]",41561,287294864,7eaa1577294fcb273f632052ce3cbfb9bd6b2be2352f0a0c88aa9b8161a7343e,mission-location-evidence-manifest.json
56006,3222864422,-1072102874,0xC0190226,550,House,,STAT_0xBD_UNRESOLVED,"[1518.7786865234375, 36.6044807434082, 319.4823913574219]","[0.7071106433868408, 0.0, -0.7071028351783752, 0.0]",41561,287295203,a199b4e93aa938bb6a6a01ffbab43819cd855ce5ca8ba3d96c438e143ce4b6ac,mission-location-evidence-manifest.json
56006,3222929958,-1072037338,0xC01A0226,550,House,,STAT_0xBD_UNRESOLVED,"[1514.4437255859375, 36.6090202331543, 302.97930908203125]","[0.7071106433868408, 0.0, -0.7071028351783752, 0.0]",41561,287295336,afdf632bb7ff16bb5527e305018476610872a9cf29dc19e035ddc553c40a82f9,mission-location-evidence-manifest.json
56006,3222995494,-1071971802,0xC01B0226,550,House,,STAT_0xBD_UNRESOLVED,"[1504.2218017578125, 37.13187026977539, 338.45440673828125]","[0.7071054577827454, 0.0, 0.7071080803871155, 0.0]",41561,287295469,e4fc3b32ae757da6216008ffdc9e24544a884637ed5fa7514c9722b44bce3957,mission-location-evidence-manifest.json
56006,3223061030,-1071906266,0xC01C0226,550,House,,STAT_0xBD_UNRESOLVED,"[1505.0562744140625, 36.6090202331543, 328.0207214355469]","[0.7071054577827454, 0.0, 0.7071080803871155, 0.0]",41561,287295602,c1c0422c447910248d08c9f33369d712e56066ff0468e455e6b6b9eda57ec4ac,mission-location-evidence-manifest.json
56006,3221291559,-1073675737,0xC0010227,551,Outpost,,STAT_0xBD_UNRESOLVED,"[1317.1866455078125, 25.247350692749023, 1696.5853271484375]","[0.8480358719825745, 0.004449802916496992, 0.5298822522163391, -0.006355057004839182]",84131,287300129,a75869bd553b7f8f31a4d56b6630be9bf1b7be0831fd7e50c57ee44e5cce122c,mission-location-evidence-manifest.json
56006,3221357095,-1073610201,0xC0020227,551,Cave,,STAT_0xBD_UNRESOLVED,"[491.5957946777344, 21.776796340942383, 729.0301513671875]","[0.9531555771827698, 0.06287831813097, 0.29472675919532776, -0.026018880307674408]",41561,287303657,b7197e7724f6ec219b20d28d7e22a3eff744987fca9dd265bb8380f03a38d22a,mission-location-evidence-manifest.json
56006,3221422631,-1073544665,0xC0030227,551,Cave,,STAT_0xBD_UNRESOLVED,"[452.07135009765625, 42.034427642822266, 2235.673095703125]","[0.8097590208053589, 0.05102798715233803, 0.5689924955368042, -0.1339184045791626]",41561,287303789,2ddf5f480d8cdc913d0005d4de7668e637bc45249b3bcf544a403a441e5c8b9b,mission-location-evidence-manifest.json
56006,3221488167,-1073479129,0xC0040227,551,Cave,,STAT_0xBD_UNRESOLVED,"[1408.497802734375, 25.935876846313477, 1164.891845703125]","[0.11616242676973343, 0.040035005658864975, 0.9872344732284546, -0.10134892165660858]",41561,287303921,8a2ea7a29d5285e29f65427fda1f02660435589a3e890f3d8ab0fc51920d134e,mission-location-evidence-manifest.json
56006,3221553703,-1073413593,0xC0050227,551,Cave,,STAT_0xBD_UNRESOLVED,"[1394.880615234375, 33.915924072265625, 1390.11474609375]","[-0.41507020592689514, -0.08649211376905441, 0.9054394960403442, -0.020377404987812042]",41561,287304053,0f05b9763b32d0dd3ff2b82d155560ce3348e6dbd2148a9cc5740f85365430aa,mission-location-evidence-manifest.json
56006,3221619239,-1073348057,0xC0060227,551,Cave,,STAT_0xBD_UNRESOLVED,"[653.1340942382812, 40.875370025634766, 2299.026123046875]","[0.043759558349847794, 0.01780836284160614, 0.9988517761230469, 0.007956074550747871]",41561,287304185,0e135e41bfbbdb0ce076ee9fc0e57961ab53644015f118e65bb6ebcccc1ad3c4,mission-location-evidence-manifest.json
56006,3221684775,-1073282521,0xC0070227,551,Cave,,STAT_0xBD_UNRESOLVED,"[664.5516967773438, 10.439911842346191, 1869.5643310546875]","[0.9865134358406067, 0.10587110370397568, 0.12476928532123566, -0.003904468845576048]",41561,287304317,120532762d0d286886115e492f43c3ea6adb38e2ecfdb18a04e66794e6242b4f,mission-location-evidence-manifest.json
56006,3221750311,-1073216985,0xC0080227,551,Cave,,STAT_0xBD_UNRESOLVED,"[697.4821166992188, 48.78617858886719, 2712.07470703125]","[0.5019083023071289, -0.02139229327440262, 0.8640412092208862, 0.032622043043375015]",41561,287304449,1aa033d00f367c8c0d07cbfd16d9449e66ad7d291eb117af718832319c492a73,mission-location-evidence-manifest.json
56006,3221815847,-1073151449,0xC0090227,551,Cave,,STAT_0xBD_UNRESOLVED,"[1336.1932373046875, 31.37283706665039, 2485.687744140625]","[0.84055495262146, 0.049468860030174255, 0.536935567855835, 0.052157871425151825]",41561,287304581,ac1580b801188d1db63c9ba03a6e945e49800d9119ea8e5071dbebe1e1afa227,mission-location-evidence-manifest.json
56006,3221881383,-1073085913,0xC00A0227,551,Cave,,STAT_0xBD_UNRESOLVED,"[1947.1031494140625, 31.729616165161133, 1427.6251220703125]","[-0.46046558022499084, -0.10840415209531784, 0.8802611231803894, -0.0368829146027565]",41561,287304713,e95b0a145d4287ac533499bca8e24b9c92e0e6bbd63253cbe597374f88b97914,mission-location-evidence-manifest.json
56006,3221946919,-1073020377,0xC00B0227,551,Cave,,STAT_0xBD_UNRESOLVED,"[1226.6185302734375, 33.16377639770508, 2363.615478515625]","[0.42886367440223694, 0.04349881783127785, 0.9018104672431946, -0.03036239929497242]",41561,287304845,f103c3d12e51a4bd1882889ca6bc79d426ed30960ecc65473a9a0596d8b29b08,mission-location-evidence-manifest.json
56006,3222012455,-1072954841,0xC00C0227,551,Cave,,STAT_0xBD_UNRESOLVED,"[1710.373046875, 28.220212936401367, 2130.013916015625]","[0.2241937518119812, 0.005870732944458723, 0.9741929769515991, 0.02551020123064518]",41561,287304977,9255c41efa51a2bed93c05d09238e7f87bfd2da6e7c22a46bbb89a523dabb9d6,mission-location-evidence-manifest.json
56006,3222077991,-1072889305,0xC00D0227,551,Outpost,,STAT_0xBD_UNRESOLVED,"[1793.1998291015625, 24.71779441833496, 2499.029052734375]","[0.8191114664077759, 0.007588532753288746, -0.5735821723937988, 0.001612967811524868]",84131,287301074,db6f1edd1e3b1ace8d11dcacb655313839fa4439fefd0db000865cca8ac938aa,mission-location-evidence-manifest.json
56006,3222143527,-1072823769,0xC00E0227,551,Cave,,STAT_0xBD_UNRESOLVED,"[2195.375732421875, 29.96973991394043, 3218.1611328125]","[0.24224108457565308, 0.19128765165805817, 0.9509355425834656, -0.021210359409451485]",41561,287305769,605f1f86a1e53ef38b7011796a1192d133111b8918aa0008b0f9e514933eff0e,mission-location-evidence-manifest.json
56006,3222209063,-1072758233,0xC00F0227,551,Cave,,STAT_0xBD_UNRESOLVED,"[2123.5771484375, 27.348281860351562, 3087.6611328125]","[0.7149537205696106, 0.11368997395038605, 0.6794136762619019, -0.11963708698749542]",41561,287305901,700ec19d2759fc2317ec358538180191702f80ebfe799c7ba2390f924683ba6a,mission-location-evidence-manifest.json
56006,3222274599,-1072692697,0xC0100227,551,Cave,,STAT_0xBD_UNRESOLVED,"[2168.1796875, 28.038291931152344, 2947.1259765625]","[0.897372841835022, 0.13220715522766113, 0.4209665358066559, 0.005516178905963898]",41561,287305109,064789aef11940ddc15eed46eefa4260aecf93ad2a774f60eb2e940008d0294a,mission-location-evidence-manifest.json
56006,3222340135,-1072627161,0xC0110227,551,Cave,,STAT_0xBD_UNRESOLVED,"[2456.89990234375, 28.537851333618164, 3184.896240234375]","[0.5360574126243591, -0.025576313957571983, -0.8217975497245789, 0.1914098858833313]",41561,287306033,967fcb19a351f8bf018064cd2df7bb444a47a163936361b35c3a8514edef9823,mission-location-evidence-manifest.json
56006,3222536743,-1072430553,0xC0140227,551,Cave,,STAT_0xBD_UNRESOLVED,"[2526.17529296875, 21.505096435546875, 3022.011474609375]","[-0.3987077474594116, 0.04346972331404686, 0.9159990549087524, 0.00939482357352972]",41561,287305241,df2647a219b940505bb7c5209911ceecbb2b011f036d18dac271149bf472fb9f,mission-location-evidence-manifest.json
56006,3222667815,-1072299481,0xC0160227,551,Cave,,STAT_0xBD_UNRESOLVED,"[408.17822265625, 17.439050674438477, 1066.162109375]","[0.538740873336792, 0.1071137860417366, -0.8335660696029663, 0.05876000598073006]",41561,287305373,e861f2f1f25a5f51892f7c901fd9b3b1761ba4ae8206d5d806a3064acec8269c,mission-location-evidence-manifest.json
56006,3222733351,-1072233945,0xC0170227,551,Cave,,STAT_0xBD_UNRESOLVED,"[1432.273193359375, 29.407894134521484, 1149.982177734375]","[-0.40359190106391907, -0.146371528506279, 0.9014263153076172, -0.05585386976599693]",41561,287305505,e662c0ca2ca28e9f017e262ac570b5e9b0c250101e4f03e8ff8cae0d7792fd57,mission-location-evidence-manifest.json
56006,3222798887,-1072168409,0xC0180227,551,Cave,,STAT_0xBD_UNRESOLVED,"[1384.7852783203125, 34.556251525878906, 1414.4683837890625]","[-0.19861175119876862, 0.017376292496919632, 0.9761953949928284, -0.08540616184473038]",41561,287305637,9e910f8167d3c9849479d3604420daaaff6c8b9b116ed0e2d59a9ab7056e51dd,mission-location-evidence-manifest.json
56006,3223126567,-1071840729,0xC01D0227,551,Outpost,,STAT_0xBD_UNRESOLVED,"[937.2330322265625, 40.913761138916016, 967.483154296875]","[1.0, 0.0, 0.0, 0.0]",84131,287298790,22ef52eccb1956773d5a425e3a9dc0f7ef761dd3a3e9ffe00aeafcbacc933768,mission-location-evidence-manifest.json
56006,3223192103,-1071775193,0xC01E0227,551,Outpost,,STAT_0xBD_UNRESOLVED,"[937.299072265625, 46.09470748901367, 1141.2076416015625]","[0.4226158857345581, 0.0, 0.9063088893890381, 0.0]",84131,287298925,9f5939f2d2156e4fb12a47a04fa7a4efc693bd86f162a9d3e755c863c22c4780,mission-location-evidence-manifest.json
56006,3223257639,-1071709657,0xC01F0227,551,Outpost,,STAT_0xBD_UNRESOLVED,"[960.8059692382812, 45.8426513671875, 1139.5286865234375]","[0.9848089814186096, 0.0, -0.17364124953746796, 0.0]",84131,287299060,bcebdbecd351907e6e5916bfe7aa91e8e0851bf66fcb8690e5968482c5583982,mission-location-evidence-manifest.json
56006,3223323175,-1071644121,0xC0200227,551,Outpost,,STAT_0xBD_UNRESOLVED,"[946.3348999023438, 40.8416748046875, 994.4840698242188]","[0.7071106433868408, 0.0, -0.7071029543876648, 0.0]",84131,287299195,212e058ef8aa86d7cb384ca11d8d9fe5eb3b1a19f8d0209cb7e01028082ade41,mission-location-evidence-manifest.json
56006,3223388711,-1071578585,0xC0210227,551,Outpost,,STAT_0xBD_UNRESOLVED,"[938.8336181640625, 45.484588623046875, 1130.714111328125]","[1.0, 0.0, 0.0, 0.0]",84131,287299330,3457048353150a41aeb120258f135aaefe09b08dbf67618ad464be7e5c7bc7e6,mission-location-evidence-manifest.json
56006,3223454247,-1071513049,0xC0220227,551,Outpost,,STAT_0xBD_UNRESOLVED,"[1313.4732666015625, 33.384586334228516, 1751.591796875]","[0.8660284876823425, 0.0, -0.499994695186615, 0.0]",84131,287299465,a50e50a0fb907d41d44eeb30bd932fa937c95e7d267b539ed1303a5fc53ec023,mission-location-evidence-manifest.json
56006,3223519783,-1071447513,0xC0230227,551,Outpost,,STAT_0xBD_UNRESOLVED,"[1307.7530517578125, 34.095184326171875, 1773.3707275390625]","[0.04361576586961746, 0.0, 0.9990484714508057, 0.0]",84131,287299600,baca69a974432f2b02eae50d9f7d1118119276c8f61a8dbc97c80e9bb00d6ce7,mission-location-evidence-manifest.json
56006,3223650855,-1071316441,0xC0250227,551,Outpost,,STAT_0xBD_UNRESOLVED,"[1300.1746826171875, 27.484586715698242, 1705.3685302734375]","[0.5735744833946228, 0.0, 0.8191537261009216, 0.0]",84131,287299994,e3fc644800326c4a26b0869a6ba9bfe1f6bcf1112e83558dbee158fc06da5627,mission-location-evidence-manifest.json
