"Dll","Category","Kind","Symbol"
"Gamecode.dll","AOClient","IIRType","AbsorbIIR_t"
"Gamecode.dll","AOClient","IIRType","AcceptBSInviteIIR_t"
"Gamecode.dll","AOClient","IIRType","ActionIIR_t"
"Gamecode.dll","AOClient","IIRType","AddTemplateIIR_t"
"Gamecode.dll","AOClient","IIRType","ApplySpellsIIR_t"
"Gamecode.dll","AOClient","IIRType","AreaFormulaIIR_t"
"Gamecode.dll","AOClient","IIRType","ArriveAtBsIIR_t"
"Gamecode.dll","AOClient","IIRType","AttackIIR_t"
"Gamecode.dll","AOClient","IIRType","AttackInfoIIR_t"
"Gamecode.dll","AOClient","IIRType","BankCorpseIIR_t"
"Gamecode.dll","AOClient","IIRType","BankIIR_t"
"Gamecode.dll","AOClient","IIRType","BattleOverIIR_t"
"Gamecode.dll","AOClient","IIRType","CastNanoSpellIIR_t"
"Gamecode.dll","AOClient","IIRType","CentralControllerFullUpdateIIR_t"
"Gamecode.dll","AOClient","IIRType","CentralControllerStateIIR_t"
"Gamecode.dll","AOClient","IIRType","CharacterActionIIR_t"
"Gamecode.dll","AOClient","IIRType","CharDCMoveIIR_t"
"Gamecode.dll","AOClient","IIRType","CharInPlayIIR_t"
"Gamecode.dll","AOClient","IIRType","CharSecSpecAttackIIR_t"
"Gamecode.dll","AOClient","IIRType","ChatTextIIR_t"
"Gamecode.dll","AOClient","IIRType","ChestFullUpdateIIR_t"
"Gamecode.dll","AOClient","IIRType","CityAdvantagesIIR_t"
"Gamecode.dll","AOClient","IIRType","ClientContainerAddItemIIR_t"
"Gamecode.dll","AOClient","IIRType","ClientGetItemIIR_t"
"Gamecode.dll","AOClient","IIRType","ClientMoveItemToInventoryIIR_t"
"Gamecode.dll","AOClient","IIRType","CloneIIR_t"
"Gamecode.dll","AOClient","IIRType","ContainerAddItemIIR_t"
"Gamecode.dll","AOClient","IIRType","CorpseFullUpdateIIR_t"
"Gamecode.dll","AOClient","IIRType","DoorFullUpdateIIR_t"
"Gamecode.dll","AOClient","IIRType","DoorStatusUpdateIIR_t"
"Gamecode.dll","AOClient","IIRType","DropDynelIIR_t"
"Gamecode.dll","AOClient","IIRType","DropTemplateIIR_t"
"Gamecode.dll","AOClient","IIRType","FeedbackIIR_t"
"Gamecode.dll","AOClient","IIRType","FormatFeedbackIIR_t"
"Gamecode.dll","AOClient","IIRType","FullAutoIIR_t"
"Gamecode.dll","AOClient","IIRType","FullCharacterIIR_t"
"Gamecode.dll","AOClient","IIRType","GameTimeIIR_t"
"Gamecode.dll","AOClient","IIRType","GfxTriggerIIR_t"
"Gamecode.dll","AOClient","IIRType","GiveQuestToMembersIIR_t"
"Gamecode.dll","AOClient","IIRType","GridDestinationSelectIIR_t"
"Gamecode.dll","AOClient","IIRType","GridSelectedIIR_t"
"Gamecode.dll","AOClient","IIRType","HealthDamageIIR_t"
"Gamecode.dll","AOClient","IIRType","InfoPacketIIR_t"
"Gamecode.dll","AOClient","IIRType","InfromPlayerIIR_t"
"Gamecode.dll","AOClient","IIRType","Invalid data in GiveQuestToMembersIIR_t"
"Gamecode.dll","AOClient","IIRType","InventoryUpdatedIIR_t"
"Gamecode.dll","AOClient","IIRType","InventoryUpdateIIR_t"
"Gamecode.dll","AOClient","IIRType","LaserTagListIIR_t"
"Gamecode.dll","AOClient","IIRType","LeaveBattleIIR_t"
"Gamecode.dll","AOClient","IIRType","LockableItemFullUpdateIIR_t"
"Gamecode.dll","AOClient","IIRType","LookAtIIR_t"
"Gamecode.dll","AOClient","IIRType","MechInfoIIR_t"
"Gamecode.dll","AOClient","IIRType","MineFullUpdateIIR_t"
"Gamecode.dll","AOClient","IIRType","MissedAttackInfoIIR_t"
"Gamecode.dll","AOClient","IIRType","NewLevelIIR_t"
"Gamecode.dll","AOClient","IIRType","OrgInfoPacketIIR_t"
"Gamecode.dll","AOClient","IIRType","PlayfieldAllCitiesIIR_t"
"Gamecode.dll","AOClient","IIRType","PlayfieldAllTowersIIR_t"
"Gamecode.dll","AOClient","IIRType","PlayfieldAnarchyFIIR_t"
"Gamecode.dll","AOClient","IIRType","PlayfieldTowerUpdateClientIIR_t"
"Gamecode.dll","AOClient","IIRType","QuestAlternativeIIR_t"
"Gamecode.dll","AOClient","IIRType","QuestFullUpdateIIR_t"
"Gamecode.dll","AOClient","IIRType","QuestIIR_t"
"Gamecode.dll","AOClient","IIRType","QueueUpdateIIR_t"
"Gamecode.dll","AOClient","IIRType","ReflectAttackIIR_t"
"Gamecode.dll","AOClient","IIRType","ReloadIIR_t"
"Gamecode.dll","AOClient","IIRType","RelocateDynelsIIR_t"
"Gamecode.dll","AOClient","IIRType","ResurrectIIR_t"
"Gamecode.dll","AOClient","IIRType","ScriptIIR_t"
"Gamecode.dll","AOClient","IIRType","SendScoreIIR_t"
"Gamecode.dll","AOClient","IIRType","SetNameIIR_t"
"Gamecode.dll","AOClient","IIRType","SetStatIIR_t"
"Gamecode.dll","AOClient","IIRType","SetWantedDirectionIIR_t"
"Gamecode.dll","AOClient","IIRType","ShadowLevelIIR_t"
"Gamecode.dll","AOClient","IIRType","ShieldAttackIIR_t"
"Gamecode.dll","AOClient","IIRType","ShopUpdateIIR_t"
"Gamecode.dll","AOClient","IIRType","SimpleCharFullUpdateIIR_t"
"Gamecode.dll","AOClient","IIRType","SimpleItemFullUpdateIIR_t"
"Gamecode.dll","AOClient","IIRType","SkillIIR_t"
"Gamecode.dll","AOClient","IIRType","SpawnMechIIR_t"
"Gamecode.dll","AOClient","IIRType","SpecialAttackInfoIIR_t"
"Gamecode.dll","AOClient","IIRType","SpecialAttackWeaponIIR_t"
"Gamecode.dll","AOClient","IIRType","SpellListIIR_t"
"Gamecode.dll","AOClient","IIRType","StartLogoutIIR_t"
"Gamecode.dll","AOClient","IIRType","StatIIR_t"
"Gamecode.dll","AOClient","IIRType","StopFightIIR_t"
"Gamecode.dll","AOClient","IIRType","StopLogoutIIR_t"
"Gamecode.dll","AOClient","IIRType","TeamInviteIIR_t"
"Gamecode.dll","AOClient","IIRType","TeamMemberIIR_t"
"Gamecode.dll","AOClient","IIRType","TeamMemberInfoIIR_t"
"Gamecode.dll","AOClient","IIRType","TemplateActionIIR_t"
"Gamecode.dll","AOClient","IIRType","TradeIIR_t"
"Gamecode.dll","AOClient","IIRType","TrapDisarmedIIR_t"
"Gamecode.dll","AOClient","IIRType","TrapItemFullUpdateIIR_t"
"Gamecode.dll","AOClient","IIRType","UpdateClientVisualIIR_t"
"Gamecode.dll","AOClient","IIRType","VendingMachineFullUpdateIIR_t"
"Gamecode.dll","AOClient","IIRType","VisibilityIIR_t"
"Gamecode.dll","AOClient","IIRType","WeaponItemFullUpdateIIR_t"
"Gamecode.dll","AOClient","IIRType","WeatherControlIIR_t"
"GameData.dll","AOClient","CombatLoot","ERROR: invalid data in district ""%s"": invalid fight mode %d, valid range is [0, %lu>"
"GUI.dll","AOClient","CombatLoot","#ActionAttack"
"GUI.dll","AOClient","CombatLoot","#ActionBowSpecialAttack"
"GUI.dll","AOClient","CombatLoot","#ActionFastAttack"
"GUI.dll","AOClient","CombatLoot","#ActionSneakAttack"
"GUI.dll","AOClient","CombatLoot","&lt;no fighting target&gt;"
"GUI.dll","AOClient","CombatLoot",".?AV?$Slot1_c@XW4FightState_e@@@@"
"GUI.dll","AOClient","CombatLoot",".?AV?$SlotObj1_c@XW4FightState_e@@VCCTargetControl_c@@@@"
"GUI.dll","AOClient","CombatLoot","/showfile WarMenu_NoFighting.html"
"GUI.dll","AOClient","CombatLoot","<center>Fighting Target</center>"
"GUI.dll","AOClient","CombatLoot","<center>Nano / Fighting<br>Target</center>"
"GUI.dll","AOClient","CombatLoot","ACTION_ATTACK"
"GUI.dll","AOClient","CombatLoot","ACTION_BOWSPECIALATTACK"
"GUI.dll","AOClient","CombatLoot","ACTION_FASTATTACK"
"GUI.dll","AOClient","CombatLoot","ACTION_SNEAKATTACK"
"GUI.dll","AOClient","CombatLoot","Attack"
"GUI.dll","AOClient","CombatLoot","AttackOnSight"
"GUI.dll","AOClient","CombatLoot","ButtonPetAttack"
"GUI.dll","AOClient","CombatLoot","Combat"
"GUI.dll","AOClient","CombatLoot","Combat Messages"
"GUI.dll","AOClient","CombatLoot","combatheal"
"GUI.dll","AOClient","CombatLoot","CombatMessages"
"GUI.dll","AOClient","CombatLoot","dvalue:cc_section1 && dvalue:ShowFightTargetNCU"
"GUI.dll","AOClient","CombatLoot","FastAttack"
"GUI.dll","AOClient","CombatLoot","Fight Target NCU"
"GUI.dll","AOClient","CombatLoot","FightTargetNCUWindowConfig"
"GUI.dll","AOClient","CombatLoot","is_combat_groups_folder_open"
"GUI.dll","AOClient","CombatLoot","ItemPvPLootable"
"GUI.dll","AOClient","CombatLoot","l@AM_CATEGORY_ATTACK"
"GUI.dll","AOClient","CombatLoot","LC_CheckFightMode"
"GUI.dll","AOClient","CombatLoot","Looter"
"GUI.dll","AOClient","CombatLoot","MAcombinedAttack"
"GUI.dll","AOClient","CombatLoot","NanoSchool_Combat"
"GUI.dll","AOClient","CombatLoot","Random Looter"
"GUI.dll","AOClient","CombatLoot","ShowFightTargetNCU"
"GUI.dll","AOClient","CombatLoot","SneakAttack"
"GUI.dll","AOClient","CombatLoot","Team Loot Messages"
"GUI.dll","AOClient","CombatLoot","There are not enough Blue Team combatants. The Red Team has won control of the battlestation."
"GUI.dll","AOClient","CombatLoot","There is now an opening for you to fight at the battle station. Do you want to join the fight?"
"GUI.dll","AOClient","CombatLoot","Timer_Attack"
"GUI.dll","AOClient","CombatLoot","TooltipPetAttack"
"GUI.dll","AOClient","CombatLoot","Vicinity Loot Messages"
"GUI.dll","AOClient","CombatLoot","zFFighting Target:"
"GUI.dll","AOClient","Corpse","esc_corpses"
"GUI.dll","AOClient","Feedback","Feedback_AccessingImplants"
"GUI.dll","AOClient","Feedback","Feedback_CantDropUnique"
"GUI.dll","AOClient","Feedback","Feedback_DuelChallenge"
"GUI.dll","AOClient","Feedback","Feedback_DuelChallengeSent"
"GUI.dll","AOClient","Feedback","Feedback_ItemCantBeDroppedAtThatLocation"
"GUI.dll","AOClient","Feedback","Feedback_MailDeleteAttachments"
"GUI.dll","AOClient","Feedback","Feedback_MailItemMustBeInBackpack"
"GUI.dll","AOClient","Feedback","Feedback_MailNoChests"
"GUI.dll","AOClient","Feedback","Feedback_MailNoNegative"
"GUI.dll","AOClient","Feedback","Feedback_MailNoNodrops"
"GUI.dll","AOClient","Feedback","Feedback_MarketItemMustBeInBackpack"
"GUI.dll","AOClient","Feedback","Feedback_MarketNoChests"
"GUI.dll","AOClient","Feedback","Feedback_MarketNoNegative"
"GUI.dll","AOClient","Feedback","Feedback_MarketNoNodrops"
"GUI.dll","AOClient","Feedback","Feedback_TargetTeamFull"
"GUI.dll","AOClient","Feedback","Feedback_TextSubjectTooLong"
"GUI.dll","AOClient","Feedback","Feedback_ThisIsANoDropItem"
"GUI.dll","AOClient","Feedback","Feedback_YouMustHaveAlienInvasion"
"N3.dll","AOClient","IIRType","n3LocalityUpdateIIR_t"
"N3.dll","AOClient","IIRType","n3PlayfieldFullUpdateIIR_t"
"N3.dll","AOClient","IIRType","n3TeleportIIR_t"
"N3.dll","AOClient","IIRType","n3ToClientQuitIIR_t"
"icudt42.dll","ThirdPartyRuntime","ClientStatName","e_NE"
"mfc100.dll","ThirdPartyRuntime","ClientStatName","e_iMK"
