"Dll","Category","Slot","Ordinal","ValueHex","Symbol","Undecorated"
"AFCM.dll","AOClient","121","122","0000439b","Export RVA",""
"AFCM.dll","AOClient","122","123","007a","?RegisterMessageModuleFrameProcessor@AFCM@@QAEXP6AXXZ@Z","public: void __thiscall AFCM::RegisterMessageModuleFrameProcessor(void (__cdecl*)(void))"
"AFCM.dll","AOClient","122","123","000043c4","Export RVA",""
"AFCM.dll","AOClient","123","124","007b","?RegisterMessageProcessor@AFCM@@QAEXHHHP6AXXZ@Z","public: void __thiscall AFCM::RegisterMessageProcessor(int,int,int,void (__cdecl*)(void))"
"AFCM.dll","AOClient","123","124","000042fa","Export RVA",""
"AFCM.dll","AOClient","124","125","007c","?RegisterMessageProcessor@AFCM@@QAEXHP6AXXZ@Z","public: void __thiscall AFCM::RegisterMessageProcessor(int,void (__cdecl*)(void))"
"AFCM.dll","AOClient","124","125","0000435b","Export RVA",""
"AFCM.dll","AOClient","125","126","007d","?Remove2ndProgram@AFCM@@QAEXH@Z","public: void __thiscall AFCM::Remove2ndProgram(int)"
"AFCM.dll","AOClient","125","126","00001817","Export RVA",""
"AFCM.dll","AOClient","126","127","007e","?RemoveAllPrograms@AFCM@@QAEXXZ","public: void __thiscall AFCM::RemoveAllPrograms(void)"
"AFCM.dll","AOClient","126","127","00001683","Export RVA",""
"AFCM.dll","AOClient","127","128","007f","?RemoveAllProgramsNow@AFCM@@QAEXXZ","public: void __thiscall AFCM::RemoveAllProgramsNow(void)"
"AFCM.dll","AOClient","127","128","00004548","Export RVA",""
"AFCM.dll","AOClient","128","129","0080","?RemoveAllSimplePrograms@ExecutionList_t@@QAEXXZ","public: void __thiscall ExecutionList_t::RemoveAllSimplePrograms(void)"
"AFCM.dll","AOClient","128","129","00004124","Export RVA",""
"AFCM.dll","AOClient","129","130","0081","?RemoveAndDeleteAll@ExecutionList_t@@QAEXXZ","public: void __thiscall ExecutionList_t::RemoveAndDeleteAll(void)"
"AFCM.dll","AOClient","129","130","00004184","Export RVA",""
"AFCM.dll","AOClient","130","131","0082","?RemoveProgram@AFCM@@QAEXH@Z","public: void __thiscall AFCM::RemoveProgram(int)"
"AFCM.dll","AOClient","130","131","000017e5","Export RVA",""
"AFCM.dll","AOClient","131","132","0083","?RemoveSimpleProgram@ExecutionList_t@@QAEXPAVSimpleProgram_t@@@Z","public: void __thiscall ExecutionList_t::RemoveSimpleProgram(class SimpleProgram_t *)"
"AFCM.dll","AOClient","131","132","000040da","Export RVA",""
"AFCM.dll","AOClient","132","133","0084","?ReverseExecutionList@ExecutionList_t@@QAEXXZ","public: void __thiscall ExecutionList_t::ReverseExecutionList(void)"
"AFCM.dll","AOClient","132","133","0000413f","Export RVA",""
"AFCM.dll","AOClient","133","134","0085","?Send@AFCM@@QAEXHH@Z","public: void __thiscall AFCM::Send(int,int)"
"AFCM.dll","AOClient","133","134","000033cc","Export RVA",""
"AFCM.dll","AOClient","134","135","0086","?Send@AFCM@@QAEXHHABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z","public: void __thiscall AFCM::Send(int,int,class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const &)"
"AFCM.dll","AOClient","134","135","0000388c","Export RVA",""
"AFCM.dll","AOClient","135","136","0087","?Send@AFCM@@QAEXHHABVIPoint@@@Z","public: void __thiscall AFCM::Send(int,int,class IPoint const &)"
"AFCM.dll","AOClient","135","136","00003825","Export RVA",""
"AFCM.dll","AOClient","136","137","0088","?Send@AFCM@@QAEXHHABVIRect@@@Z","public: void __thiscall AFCM::Send(int,int,class IRect const &)"
"AFCM.dll","AOClient","136","137","0000385a","Export RVA",""
"AFCM.dll","AOClient","137","138","0089","?Send@AFCM@@QAEXHHABVIdentity_t@@000@Z","public: void __thiscall AFCM::Send(int,int,class Identity_t const &,class Identity_t const &,class Identity_t const &,class Identity_t const &)"
"AFCM.dll","AOClient","137","138","000037c6","Export RVA",""
"AFCM.dll","AOClient","138","139","008a","?Send@AFCM@@QAEXHHABVIdentity_t@@00@Z","public: void __thiscall AFCM::Send(int,int,class Identity_t const &,class Identity_t const &,class Identity_t const &)"
"AFCM.dll","AOClient","138","139","00003778","Export RVA",""
"AFCM.dll","AOClient","139","140","008b","?Send@AFCM@@QAEXHHABVIdentity_t@@0@Z","public: void __thiscall AFCM::Send(int,int,class Identity_t const &,class Identity_t const &)"
"AFCM.dll","AOClient","139","140","0000373b","Export RVA",""
"AFCM.dll","AOClient","140","141","008c","?Send@AFCM@@QAEXHHABVIdentity_t@@@Z","public: void __thiscall AFCM::Send(int,int,class Identity_t const &)"
"AFCM.dll","AOClient","140","141","0000370c","Export RVA",""
"AFCM.dll","AOClient","141","142","008d","?Send@AFCM@@QAEXHHABVVector3_t@@000@Z","public: void __thiscall AFCM::Send(int,int,class Vector3_t const &,class Vector3_t const &,class Vector3_t const &,class Vector3_t const &)"
"AFCM.dll","AOClient","141","142","000036c3","Export RVA",""
"AFCM.dll","AOClient","142","143","008e","?Send@AFCM@@QAEXHHABVVector3_t@@00@Z","public: void __thiscall AFCM::Send(int,int,class Vector3_t const &,class Vector3_t const &,class Vector3_t const &)"
"AFCM.dll","AOClient","142","143","00003683","Export RVA",""
"AFCM.dll","AOClient","143","144","008f","?Send@AFCM@@QAEXHHABVVector3_t@@0@Z","public: void __thiscall AFCM::Send(int,int,class Vector3_t const &,class Vector3_t const &)"
"AFCM.dll","AOClient","143","144","0000364c","Export RVA",""
"AFCM.dll","AOClient","144","145","0090","?Send@AFCM@@QAEXHHABVVector3_t@@@Z","public: void __thiscall AFCM::Send(int,int,class Vector3_t const &)"
"AFCM.dll","AOClient","144","145","0000361e","Export RVA",""
"AFCM.dll","AOClient","145","146","0091","?Send@AFCM@@QAEXHHD@Z","public: void __thiscall AFCM::Send(int,int,char)"
"AFCM.dll","AOClient","145","146","000033ea","Export RVA",""
"AFCM.dll","AOClient","146","147","0092","?Send@AFCM@@QAEXHHDD@Z","public: void __thiscall AFCM::Send(int,int,char,char)"
"AFCM.dll","AOClient","146","147","00003411","Export RVA",""
"AFCM.dll","AOClient","147","148","0093","?Send@AFCM@@QAEXHHDDD@Z","public: void __thiscall AFCM::Send(int,int,char,char,char)"
"AFCM.dll","AOClient","147","148","0000343e","Export RVA",""
"AFCM.dll","AOClient","148","149","0094","?Send@AFCM@@QAEXHHDDDD@Z","public: void __thiscall AFCM::Send(int,int,char,char,char,char)"
"AFCM.dll","AOClient","148","149","00003471","Export RVA",""
"AFCM.dll","AOClient","149","150","0095","?Send@AFCM@@QAEXHHH@Z","public: void __thiscall AFCM::Send(int,int,int)"
"AFCM.dll","AOClient","149","150","000034a4","Export RVA",""
"AFCM.dll","AOClient","150","151","0096","?Send@AFCM@@QAEXHHHH@Z","public: void __thiscall AFCM::Send(int,int,int,int)"
"AFCM.dll","AOClient","150","151","000034cb","Export RVA",""
"AFCM.dll","AOClient","151","152","0097","?Send@AFCM@@QAEXHHHHH@Z","public: void __thiscall AFCM::Send(int,int,int,int,int)"
"AFCM.dll","AOClient","151","152","000034f8","Export RVA",""
"AFCM.dll","AOClient","152","153","0098","?Send@AFCM@@QAEXHHHHHH@Z","public: void __thiscall AFCM::Send(int,int,int,int,int,int)"
"AFCM.dll","AOClient","152","153","0000352b","Export RVA",""
"AFCM.dll","AOClient","153","154","0099","?Send@AFCM@@QAEXHHM@Z","public: void __thiscall AFCM::Send(int,int,float)"
"AFCM.dll","AOClient","153","154","0000355e","Export RVA",""
"AFCM.dll","AOClient","154","155","009a","?Send@AFCM@@QAEXHHMM@Z","public: void __thiscall AFCM::Send(int,int,float,float)"
"AFCM.dll","AOClient","154","155","00003585","Export RVA",""
"AFCM.dll","AOClient","155","156","009b","?Send@AFCM@@QAEXHHMMM@Z","public: void __thiscall AFCM::Send(int,int,float,float,float)"
"AFCM.dll","AOClient","155","156","000035b2","Export RVA",""
"AFCM.dll","AOClient","156","157","009c","?Send@AFCM@@QAEXHHMMMM@Z","public: void __thiscall AFCM::Send(int,int,float,float,float,float)"
"AFCM.dll","AOClient","156","157","000035e5","Export RVA",""
"AFCM.dll","AOClient","157","158","009d","?Send@AFCM@@QAEXHHPAX@Z","public: void __thiscall AFCM::Send(int,int,void *)"
"AFCM.dll","AOClient","157","158","000033ac","Export RVA",""
"AFCM.dll","AOClient","158","159","009e","?Send@AFCM@@QAEXHHPBXJ@Z","public: void __thiscall AFCM::Send(int,int,void const *,long)"
"AFCM.dll","AOClient","158","159","00003365","Export RVA",""
"AFCM.dll","AOClient","159","160","009f","?SendData@AFCM@@QAEXABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z","public: void __thiscall AFCM::SendData(class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const &)"
"AFCM.dll","AOClient","159","160","00003f72","Export RVA",""
"AFCM.dll","AOClient","160","161","00a0","?SendMessagesWhenInactive@AFCM@@QAEXH@Z","public: void __thiscall AFCM::SendMessagesWhenInactive(int)"
"AFCM.dll","AOClient","160","161","000011f1","Export RVA",""
"AFCM.dll","AOClient","161","162","00a1","?SendStatSignal@GlobalSignals_c@@QAEXW4Stat_e@GameData@@HH@Z","public: void __thiscall GlobalSignals_c::SendStatSignal(enum GameData::Stat_e,int,int)"
"AFCM.dll","AOClient","161","162","00006bda","Export RVA",""
"AFCM.dll","AOClient","162","163","00a2","?SetCurrentModule@AFCM@@QAEXH@Z","public: void __thiscall AFCM::SetCurrentModule(int)"
"AFCM.dll","AOClient","162","163","00001256","Export RVA",""
"AFCM.dll","AOClient","163","164","00a3","?SetData2@AFCM@@QAEXABVIdentity_t@@@Z","public: void __thiscall AFCM::SetData2(class Identity_t const &)"
"AFCM.dll","AOClient","163","164","00003ed6","Export RVA",""
"AFCM.dll","AOClient","164","165","00a4","?SetData2@AFCM@@QAEXABVVector3_t@@@Z","public: void __thiscall AFCM::SetData2(class Vector3_t const &)"
"AFCM.dll","AOClient","164","165","00003e58","Export RVA",""
"AFCM.dll","AOClient","165","166","00a5","?SetData3@AFCM@@QAEXABVIdentity_t@@@Z","public: void __thiscall AFCM::SetData3(class Identity_t const &)"
"AFCM.dll","AOClient","165","166","00003f07","Export RVA",""
"AFCM.dll","AOClient","166","167","00a6","?SetData3@AFCM@@QAEXABVVector3_t@@@Z","public: void __thiscall AFCM::SetData3(class Vector3_t const &)"
"AFCM.dll","AOClient","166","167","00003e82","Export RVA",""
"AFCM.dll","AOClient","167","168","00a7","?SetData4@AFCM@@QAEXABVIdentity_t@@@Z","public: void __thiscall AFCM::SetData4(class Identity_t const &)"
"AFCM.dll","AOClient","167","168","00003f3b","Export RVA",""
"AFCM.dll","AOClient","168","169","00a8","?SetData4@AFCM@@QAEXABVVector3_t@@@Z","public: void __thiscall AFCM::SetData4(class Vector3_t const &)"
"AFCM.dll","AOClient","168","169","00003eac","Export RVA",""
"AFCM.dll","AOClient","169","170","00a9","?SetData@AFCM@@QAEXABVIPoint@@@Z","public: void __thiscall AFCM::SetData(class IPoint const &)"
"AFCM.dll","AOClient","169","170","00003df3","Export RVA",""
"AFCM.dll","AOClient","170","171","00aa","?SetData@AFCM@@QAEXABVIRect@@@Z","public: void __thiscall AFCM::SetData(class IRect const &)"
"AFCM.dll","AOClient","170","171","00003e2a","Export RVA",""
"AFCM.dll","AOClient","171","172","00ab","?SetData@AFCM@@QAEXABVIdentity_t@@000@Z","public: void __thiscall AFCM::SetData(class Identity_t const &,class Identity_t const &,class Identity_t const &,class Identity_t const &)"
"AFCM.dll","AOClient","171","172","00003d7b","Export RVA",""
"AFCM.dll","AOClient","172","173","00ac","?SetData@AFCM@@QAEXABVIdentity_t@@00@Z","public: void __thiscall AFCM::SetData(class Identity_t const &,class Identity_t const &,class Identity_t const &)"
"AFCM.dll","AOClient","172","173","00003d1d","Export RVA",""
"AFCM.dll","AOClient","173","174","00ad","?SetData@AFCM@@QAEXABVIdentity_t@@0@Z","public: void __thiscall AFCM::SetData(class Identity_t const &,class Identity_t const &)"
"AFCM.dll","AOClient","173","174","00003cd6","Export RVA",""
"AFCM.dll","AOClient","174","175","00ae","?SetData@AFCM@@QAEXABVIdentity_t@@@Z","public: void __thiscall AFCM::SetData(class Identity_t const &)"
"AFCM.dll","AOClient","174","175","00003ca5","Export RVA",""
"AFCM.dll","AOClient","175","176","00af","?SetData@AFCM@@QAEXABVVector3_t@@000@Z","public: void __thiscall AFCM::SetData(class Vector3_t const &,class Vector3_t const &,class Vector3_t const &,class Vector3_t const &)"
"AFCM.dll","AOClient","175","176","00003c48","Export RVA",""
"AFCM.dll","AOClient","176","177","00b0","?SetData@AFCM@@QAEXABVVector3_t@@00@Z","public: void __thiscall AFCM::SetData(class Vector3_t const &,class Vector3_t const &,class Vector3_t const &)"
"AFCM.dll","AOClient","176","177","00003bfa","Export RVA",""
"AFCM.dll","AOClient","177","178","00b1","?SetData@AFCM@@QAEXABVVector3_t@@0@Z","public: void __thiscall AFCM::SetData(class Vector3_t const &,class Vector3_t const &)"
"AFCM.dll","AOClient","177","178","00003bbb","Export RVA",""
"AFCM.dll","AOClient","178","179","00b2","?SetData@AFCM@@QAEXABVVector3_t@@@Z","public: void __thiscall AFCM::SetData(class Vector3_t const &)"
"AFCM.dll","AOClient","178","179","00003b91","Export RVA",""
"AFCM.dll","AOClient","179","180","00b3","?SetData@AFCM@@QAEXD@Z","public: void __thiscall AFCM::SetData(char)"
"AFCM.dll","AOClient","179","180","0000390f","Export RVA",""
"AFCM.dll","AOClient","180","181","00b4","?SetData@AFCM@@QAEXDD@Z","public: void __thiscall AFCM::SetData(char,char)"
"AFCM.dll","AOClient","180","181","0000392f","Export RVA",""
"AFCM.dll","AOClient","181","182","00b5","?SetData@AFCM@@QAEXDDD@Z","public: void __thiscall AFCM::SetData(char,char,char)"
"AFCM.dll","AOClient","181","182","00003957","Export RVA",""
"AFCM.dll","AOClient","182","183","00b6","?SetData@AFCM@@QAEXDDDD@Z","public: void __thiscall AFCM::SetData(char,char,char,char)"
"AFCM.dll","AOClient","182","183","00003995","Export RVA",""
"AFCM.dll","AOClient","183","184","00b7","?SetData@AFCM@@QAEXH@Z","public: void __thiscall AFCM::SetData(int)"
"AFCM.dll","AOClient","183","184","000039df","Export RVA",""
"AFCM.dll","AOClient","184","185","00b8","?SetData@AFCM@@QAEXHH@Z","public: void __thiscall AFCM::SetData(int,int)"
"AFCM.dll","AOClient","184","185","000039ff","Export RVA",""
"AFCM.dll","AOClient","185","186","00b9","?SetData@AFCM@@QAEXHHH@Z","public: void __thiscall AFCM::SetData(int,int,int)"
"AFCM.dll","AOClient","185","186","00003a27","Export RVA",""
"AFCM.dll","AOClient","186","187","00ba","?SetData@AFCM@@QAEXHHHH@Z","public: void __thiscall AFCM::SetData(int,int,int,int)"
"AFCM.dll","AOClient","186","187","00003a68","Export RVA",""
"AFCM.dll","AOClient","187","188","00bb","?SetData@AFCM@@QAEXM@Z","public: void __thiscall AFCM::SetData(float)"
"AFCM.dll","AOClient","187","188","00003ab5","Export RVA",""
"AFCM.dll","AOClient","188","189","00bc","?SetData@AFCM@@QAEXMM@Z","public: void __thiscall AFCM::SetData(float,float)"
"AFCM.dll","AOClient","188","189","00003ad8","Export RVA",""
"AFCM.dll","AOClient","189","190","00bd","?SetData@AFCM@@QAEXMMM@Z","public: void __thiscall AFCM::SetData(float,float,float)"
"AFCM.dll","AOClient","189","190","00003b03","Export RVA",""
"AFCM.dll","AOClient","190","191","00be","?SetData@AFCM@@QAEXMMMM@Z","public: void __thiscall AFCM::SetData(float,float,float,float)"
"AFCM.dll","AOClient","190","191","00003b44","Export RVA",""
"AFCM.dll","AOClient","191","192","00bf","?SetData@AFCM@@QAEXPAX@Z","public: void __thiscall AFCM::SetData(void *)"
"AFCM.dll","AOClient","191","192","000038ef","Export RVA",""
"AFCM.dll","AOClient","192","193","00c0","?SetMessageDestinationMode@AFCM@@QAEXHH@Z","public: void __thiscall AFCM::SetMessageDestinationMode(int,int)"
"AFCM.dll","AOClient","192","193","00001203","Export RVA",""
"AFCM.dll","AOClient","193","194","00c1","?ShutDownAFCM@AFCM@@QAEXXZ","public: void __thiscall AFCM::ShutDownAFCM(void)"
"AFCM.dll","AOClient","193","194","0000156b","Export RVA",""
"AFCM.dll","AOClient","194","195","00c2","?Shutdown@DynamicID_t@@SAXXZ","public: static void __cdecl DynamicID_t::Shutdown(void)"
"AFCM.dll","AOClient","194","195","000062cb","Export RVA",""
"AFCM.dll","AOClient","195","196","00c3","?StartExecutingPrograms@AFCM@@QAEXXZ","public: void __thiscall AFCM::StartExecutingPrograms(void)"
"AFCM.dll","AOClient","195","196","00004879","Export RVA",""
"AFCM.dll","AOClient","196","197","00c4","?ToggleProgram@AFCM@@QAEXH@Z","public: void __thiscall AFCM::ToggleProgram(int)"
"AFCM.dll","AOClient","196","197","0000251f","Export RVA",""
"AFCM.dll","AOClient","197","198","00c5","?isModuleActive@AFCM@@QAE_NH@Z","public: bool __thiscall AFCM::isModuleActive(int)"
"AFCM.dll","AOClient","197","198","00001109","Export RVA",""
"AFCM.dll","AOClient","198","199","00c6","?m_azDynamicIDGlobalTabelle@DynamicID_t@@0PAPBDA","private: static char const * * DynamicID_t::m_azDynamicIDGlobalTabelle"
"AFCM.dll","AOClient","198","199","00016060","Export RVA",""
"AFCM.dll","AOClient","199","200","00c7","?m_isClassInitialised@AFCM@@0_NA","private: static bool AFCM::m_isClassInitialised"
"AFCM.dll","AOClient","199","200","00017074","Export RVA",""
"AFCM.dll","AOClient","200","201","00c8","?m_pcInstance@AFCM@@0PAV1@A","private: static class AFCM * AFCM::m_pcInstance"
"AFCM.dll","AOClient","200","201","00017070","Export RVA",""
"AFCM.dll","AOClient","201","202","00c9","?m_pcInstance@DynamicID_t@@0PAV1@A","private: static class DynamicID_t * DynamicID_t::m_pcInstance"
"AFCM.dll","AOClient","201","202","00017078","Export RVA",""
"AFCM.dll","AOClient","202","203","00ca","?m_pcInstance@Timer_t@@0PAV1@A","private: static class Timer_t * Timer_t::m_pcInstance"
"AFCM.dll","AOClient","202","203","0001707c","Export RVA",""
"AFCM.dll","AOClient","203","204","00cb","?m_vDeltaTimeSpeed@Timer_t@@2MA","public: static float Timer_t::m_vDeltaTimeSpeed"
"AFCM.dll","AOClient","203","204","00017038","Export RVA",""
"AFCM.dll","AOClient","204","205","00cc","?m_vMaximumFramerate@Timer_t@@2MA","public: static float Timer_t::m_vMaximumFramerate"
"AFCM.dll","AOClient","204","205","0001703c","Export RVA",""
"AFCM.dll","AOClient","205","206","00cd","?s_pcInstance@GlobalSignals_c@@0PAV1@A","private: static class GlobalSignals_c * GlobalSignals_c::s_pcInstance"
"AFCM.dll","AOClient","205","206","00017098","Export RVA",""
"AFCM.dll","AOClient","206","207","00ce","?timer_FrameProcess@@YAXXZ","void __cdecl timer_FrameProcess(void)"
"AFCM.dll","AOClient","206","207","000068eb","Export RVA",""
"AFCM.dll","AOClient","207","208","00cf","?what@InvalidDynamicId_c@@UBEPBDXZ","public: virtual char const * __thiscall InvalidDynamicId_c::what(void)const "
"AFCM.dll","AOClient","207","208","00001b4e","Export RVA",""
"BinaryIO.dll","AOClient","0","1","0000","??0Buffer_t@@QAE@I@Z","public: __thiscall Buffer_t::Buffer_t(unsigned int)"
"BinaryIO.dll","AOClient","0","1","00002431","Export RVA",""
"BinaryIO.dll","AOClient","1","2","0001","??0Buffer_t@@QAE@PAXI@Z","public: __thiscall Buffer_t::Buffer_t(void *,unsigned int)"
"BinaryIO.dll","AOClient","1","2","00002499","Export RVA",""
"BinaryIO.dll","AOClient","2","3","0002","??0Buffer_t@@QAE@PBXI@Z","public: __thiscall Buffer_t::Buffer_t(void const *,unsigned int)"
"BinaryIO.dll","AOClient","2","3","000024cf","Export RVA",""
"BinaryIO.dll","AOClient","3","4","0003","??0File_t@@QAE@PBD@Z","public: __thiscall File_t::File_t(char const *)"
"BinaryIO.dll","AOClient","3","4","00002c22","Export RVA",""
"BinaryIO.dll","AOClient","4","5","0004","??0IO_t@@IAE@XZ","protected: __thiscall IO_t::IO_t(void)"
"BinaryIO.dll","AOClient","4","5","000023c3","Export RVA",""
"BinaryIO.dll","AOClient","5","6","0005","??1Buffer_t@@UAE@XZ","public: virtual __thiscall Buffer_t::~Buffer_t(void)"
"BinaryIO.dll","AOClient","5","6","00002503","Export RVA",""
"BinaryIO.dll","AOClient","6","7","0006","??1File_t@@UAE@XZ","public: virtual __thiscall File_t::~File_t(void)"
"BinaryIO.dll","AOClient","6","7","00002ca8","Export RVA",""
"BinaryIO.dll","AOClient","7","8","0007","??1IO_t@@MAE@XZ","protected: virtual __thiscall IO_t::~IO_t(void)"
"BinaryIO.dll","AOClient","7","8","000023d4","Export RVA",""
