CanonicalEnemyKey,EnemyName,Zone,PlayfieldId,Source,Confidence,Notes
rdb-1040023-201637,lctower_debuff_small,Mort,560,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-201637,lctower_debuff_small,The Perpetual Wastelands,570,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-201637,lctower_debuff_small,Aegean,585,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-201637,lctower_debuff_small,Varmint Woods,600,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-201637,lctower_debuff_small,Tir County,646,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-201637,lctower_debuff_small,Broken Shores,665,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-201637,lctower_debuff_small,Omni Forest,716,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-201637,lctower_debuff_small,Greater Omni Forest,717,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-201637,lctower_debuff_small,Stret West Bank,790,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-201637,lctower_debuff_small,Basic Omni org hq,4341,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-201637,lctower_debuff_small,Basic Clan org hq,4342,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-201637,lctower_debuff_small,Basic Neutral org hq,4343,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-201637,lctower_debuff_small,The Crypt of Home,4805,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-201637,lctower_debuff_small,Broken Shores AI movie,4898,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-201637,lctower_debuff_small,Broken Shores AI Demo,4899,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-201899,lctower_service_small,Avalon,505,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-201899,lctower_service_small,West Athens,545,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-201899,lctower_service_small,Mort,560,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-201899,lctower_service_small,The Perpetual Wastelands,570,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-201899,lctower_service_small,Aegean,585,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-201899,lctower_service_small,Varmint Woods,600,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-201899,lctower_service_small,Tir County,646,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-201899,lctower_service_small,Broken Shores,665,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-201899,lctower_service_small,Omni Forest,716,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-201899,lctower_service_small,Greater Omni Forest,717,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-201899,lctower_service_small,Stret West Bank,790,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-201899,lctower_service_small,Basic Omni org hq,4341,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-201899,lctower_service_small,Basic Clan org hq,4342,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-201899,lctower_service_small,Basic Neutral org hq,4343,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-201899,lctower_service_small,The Crypt of Home,4805,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-201899,lctower_service_small,Broken Shores AI movie,4898,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-201899,lctower_service_small,Broken Shores AI Demo,4899,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-203161,yalmaha regular,Athen Shire,550,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-203406,yalmaha sleek yellow,Southern Fouls Hills,615,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-203729,fragmented soul,Inferno,4605,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-203730,neural burnout,Condemned Subway,,https://www.ao-universe.com/guides/classic-ao/encounter-guides-3/low-level-encounter/condemned-subway,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-203731,empty shell,North of Elysium,4544,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-203739,stim fiend,Condemned Subway,570,https://www.ao-universe.com/guides/classic-ao/encounter-guides-3/low-level-encounter/condemned-subway,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-203741,workman striker,Condemned Subway,,https://www.ao-universe.com/guides/classic-ao/encounter-guides-3/low-level-encounter/condemned-subway,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-203743,architect striker(robe),Condemned Subway,,https://www.ao-universe.com/guides/classic-ao/encounter-guides-3/low-level-encounter/condemned-subway,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-203854,workman striker(robe),Condemned Subway,,https://www.ao-universe.com/guides/classic-ao/encounter-guides-3/low-level-encounter/condemned-subway,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-205481,lctower_supplymasters_control_tower,Old Athen,540,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-205481,lctower_supplymasters_control_tower,Pleasant Meadows,630,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-205481,lctower_supplymasters_control_tower,Rome Blue,735,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-205481,lctower_supplymasters_control_tower,Borealis,800,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-205481,lctower_supplymasters_control_tower,South Buggy (DONT DELETE),4505,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-205481,lctower_supplymasters_control_tower,South of Elysium,4540,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-205481,lctower_supplymasters_control_tower,North of Elysium,4544,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-205481,lctower_supplymasters_control_tower,Tower Shop (dungeon),4704,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-205481,lctower_supplymasters_control_tower,Pandemonium Tower Gigantomachy,4900,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-205481,lctower_supplymasters_control_tower,Xan Hub Tower Room 1,6020,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-205481,lctower_supplymasters_control_tower,Xan Tower,6021,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-205627,lctower_supplymeels_control_tower,Old Athen,540,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-205627,lctower_supplymeels_control_tower,Pleasant Meadows,630,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-205627,lctower_supplymeels_control_tower,Rome Blue,735,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-205627,lctower_supplymeels_control_tower,Borealis,800,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-205627,lctower_supplymeels_control_tower,South Buggy (DONT DELETE),4505,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-205627,lctower_supplymeels_control_tower,South of Elysium,4540,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-205627,lctower_supplymeels_control_tower,North of Elysium,4544,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-205627,lctower_supplymeels_control_tower,Tower Shop (dungeon),4704,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-205627,lctower_supplymeels_control_tower,Pandemonium Tower Gigantomachy,4900,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-205627,lctower_supplymeels_control_tower,Xan Hub Tower Room 1,6020,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-205627,lctower_supplymeels_control_tower,Xan Tower,6021,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-205943,awakened pit demon,Perpetual Wastelands,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-206213,cerubins tentacle,Omni Forest,716,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-206794,vanguard watcher,Adonis City,4872,RDB text,INFERRED_CORRELATION,Name-token correlation
rdb-1040023-209143,sl_essence eremite,Shadowlands,4543,https://wiki.aodb.us/wiki/Shadowlands_Missions,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-209150,sl_rotting eremite,Shadowlands,4543,https://wiki.aodb.us/wiki/Shadowlands_Missions,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-209158,sl_rippled eremite,Shadowlands,4543,https://wiki.aodb.us/wiki/Shadowlands_Missions,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-209165,sl_sparkling eremite,Shadowlands,4543,https://wiki.aodb.us/wiki/Shadowlands_Missions,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-209319,sl_croaker of night,Shadowlands,,https://wiki.aodb.us/wiki/Shadowlands_Missions,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-209326,sl_croaker of light,Shadowlands,590,https://wiki.aodb.us/wiki/Shadowlands_Missions,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-209340,sl_crippler of life,The Longest Road,795,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-209347,sl_weaver of shadow,Condemned Subway,4005,https://www.ao-universe.com/guides/classic-ao/encounter-guides-3/low-level-encounter/condemned-subway,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-209354,sl_weaver of decay,Milky Way,625,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-209361,sl_weaver of spirits,Shadowlands,,https://wiki.aodb.us/wiki/Shadowlands_Missions,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-209368,sl_mortiig,Shadowlands,4505,https://wiki.aodb.us/wiki/Shadowlands_Missions,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-209395,sl_mortiig predator,Shadowlands,625,https://wiki.aodb.us/wiki/Shadowlands_Missions,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-209409,sl_devourer of life,The Longest Road,795,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-209415,sl_devourer of light,Central Artery Valley,590,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-209415,sl_devourer of light,Andromeda,655,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-209415,sl_devourer of light,Omni1 Entertainment,705,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-209415,sl_devourer of light,The Longest Road,795,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-209415,sl_devourer of light,Penumbra Hollows,4322,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-209415,sl_devourer of light,Penumbra Transit (dng),4324,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-209415,sl_devourer of light,Adonis Hallway,4877,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-209415,sl_devourer of light,Lower Scheol,4881,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-209415,sl_devourer of light,Broken Shores AI Demo,4899,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-209415,sl_devourer of light,Space Apartment,6001,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-209415,sl_devourer of light,Arid Rift,6011,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-209415,sl_devourer of light,Antiques n' Stuff,7013,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-209415,sl_devourer of light,Unicorn Dungeon,7092,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-210237,security camera,Alien raids,,https://www.ao-universe.com/guides/alien-invasion/quests-guides/sector-10-alien-playfield,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-210238,security guard,Alien raids,685,https://www.ao-universe.com/guides/alien-invasion/quests-guides/sector-10-alien-playfield,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-210582,guardian_of_shadows,Condemned Subway,,https://www.ao-universe.com/guides/classic-ao/encounter-guides-3/low-level-encounter/condemned-subway,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-214119,sl_redeemed2_fire_suir,Shadowlands temples,,https://wiki.aodb.us/wiki/Shadowlands_Missions,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-214121,sl_redeemed2_water_suir,Shadowlands temples,,https://wiki.aodb.us/wiki/Shadowlands_Missions,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-214122,sl_redeemed2_earth_suir,Shadowlands temples,,https://wiki.aodb.us/wiki/Shadowlands_Missions,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-214123,sl_redeemed2_air_suir,Shadowlands temples,,https://wiki.aodb.us/wiki/Shadowlands_Missions,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-214978,sl_twisted horror,Shadowlands,595,https://wiki.aodb.us/wiki/Shadowlands_Missions,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-215024,jobe_magnus_galway,Southern Artery Valley,610,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-215024,jobe_magnus_galway,Galway County,685,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-215024,jobe_magnus_galway,Galway Shire,687,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-215024,jobe_magnus_galway,Omni-1 Trade,710,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-215024,jobe_magnus_galway,Rome Park,730,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-215035,jobe_chang_dong,Inferno,4605,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-215847,psionic_eremite_nomove,Shadowlands,,https://wiki.aodb.us/wiki/Shadowlands_Missions,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-216990,sl_spirit_redeemed female,Shadowlands temples,,https://wiki.aodb.us/wiki/Shadowlands_Missions,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-217006,sl_spirit_redeemed_female,Shadowlands temples,,https://wiki.aodb.us/wiki/Shadowlands_Missions,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-217007,sl_spirits_unredeemed_male,Shadowlands temples,,https://wiki.aodb.us/wiki/Pandemonium,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-217007,sl_spirits_unredeemed_male,Pandemonium,,https://wiki.aodb.us/wiki/Pandemonium,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-217008,sl_spirit_unredeemed_female,Shadowlands temples,,https://wiki.aodb.us/wiki/Pandemonium,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-217008,sl_spirit_unredeemed_female,Pandemonium,,https://wiki.aodb.us/wiki/Pandemonium,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-217019,sl_spirits_redeemed_male,Shadowlands temples,,https://wiki.aodb.us/wiki/Shadowlands_Missions,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-217022,sl_spirits_redeemed_female_,Shadowlands temples,,https://wiki.aodb.us/wiki/Shadowlands_Missions,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-218695,sl_pet_predators,Milky Way,625,RDB text,INFERRED_CORRELATION,Name-token correlation
rdb-1040023-218695,sl_pet_predators,Omni Forest,716,RDB text,INFERRED_CORRELATION,Name-token correlation
rdb-1040023-218695,sl_pet_predators,Greater Omni Forest,717,RDB text,INFERRED_CORRELATION,Name-token correlation
rdb-1040023-220406,solitusfemale_ah_jobe_research,The Perpetual Wastelands,570,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-220406,solitusfemale_ah_jobe_research,Belial Forest,605,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-220406,solitusfemale_ah_jobe_research,Eastern Fouls Plains,620,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-220406,solitusfemale_ah_jobe_research,Milky Way,625,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-220406,solitusfemale_ah_jobe_research,Jobe Research,4001,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-220406,solitusfemale_ah_jobe_research,Nascense Training Ground,4313,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-220406,solitusfemale_ah_jobe_research,Arid Rift,6011,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-220406,solitusfemale_ah_jobe_research,Dust Brigade Research Facility,6056,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-220406,solitusfemale_ah_jobe_research,Dust Brigade Research Facility 2,6057,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-220406,solitusfemale_ah_jobe_research,Quest HQ,7010,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-223561,sl_prime devorer_bileswarm colossus,Varmint Woods,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-223561,sl_prime devorer_bileswarm colossus,Belial Forest,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-224217,sl_harhead_test,The Perpetual Wastelands,570,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-224217,sl_harhead_test,Neutral Training,954,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-224425,sl_spermy the whale_test,The Perpetual Wastelands,570,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-224425,sl_spermy the whale_test,Neutral Training,954,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-225815,sl_redeemed_guardtower,Shadowlands temples,,https://wiki.aodb.us/wiki/Shadowlands_Missions,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-225818,sl_redeemed_controltower,Shadowlands temples,,https://wiki.aodb.us/wiki/Shadowlands_Missions,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-226880,shadowleet,Condemned Subway,,https://www.ao-universe.com/guides/classic-ao/encounter-guides-3/low-level-encounter/condemned-subway,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-22790,ottous,Belial Forest,605,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-22794,green lizard,Newland Desert,565,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
