CanonicalEnemyKey,MonsterDataId,TemplateId,DynelType,DisplayName,InternalName,EnemyFamily,EnemyArchetype,Faction,Side,ExpansionOrDataset,IsAttackable,IsHostileByDefault,IsBoss,IsUnique,IsQuestEnemy,IsMissionOnly,IsPetLike,IsTurret,MinimumLevel,MaximumLevel,ExactLevel,LevelSource,PlayfieldIds,PlayfieldNames,ZoneNames,DungeonNames,SpawnDefinitionIds,SpawnCoordinatesWhenAvailable,WeaponTemplateIds,WeaponNames,WeaponCategories,VisibleWeapon,AttackTemplateIds,AttackTypes,DamageTypes,AttackRange,AttackTime,RechargeTime,SpecialAttacks,NanoProgramIds,NanoProgramNames,SourceRecordIds,SourceDatFiles,EvidenceQuality,UnresolvedFields
external-lab-director,,,EXTERNAL_DOCUMENTED_ENEMY,Lab Director,,,named boss,,,,True,,True,True,,,False,False,,,,,[],[],[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-legionnaire,,,EXTERNAL_DOCUMENTED_ENEMY,Legionnaire,,legionnaire,ordinary enemy,,,,True,,False,False,,,False,False,25,60,,https://www.ao-universe.com/guides/classic-ao/encounter-guides-3/low-level-encounter/temple-of-three-winds,[],"[""Temple of Three Winds""]","[""Temple of Three Winds""]",[],[],[],[],[],"[""UNKNOWN_MELEE_WEAPON""]",,[],"[""unknown melee weapon""]",[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""exact weapon or attack template""]"
external-leo,,,EXTERNAL_DOCUMENTED_ENEMY,Leo,,,named boss,,,,True,,True,True,,,False,False,,,,,[],"[""Pandemonium""]",[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-libra,,,EXTERNAL_DOCUMENTED_ENEMY,Libra,,,named boss,,,,True,,True,True,,,False,False,,,,,[],"[""Pandemonium""]",[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-lien-the-memorystalker,,,EXTERNAL_DOCUMENTED_ENEMY,Lien the Memorystalker,,,named boss,,,,True,,True,True,,,False,False,,,,,[],[],[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-ljotur-the-lunatic,,,EXTERNAL_DOCUMENTED_ENEMY,Ljotur the Lunatic,,,named boss,,,,True,,True,True,,,False,False,,,,,[],[],[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-lord-ghasap,,,EXTERNAL_DOCUMENTED_ENEMY,Lord Ghasap,,,named boss,,,,True,,True,True,,,False,False,,,,,[],[],[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-mantis-queen,,,EXTERNAL_DOCUMENTED_ENEMY,Mantis Queen,,,named boss,,,,True,,True,True,,,False,False,,,,,[],[],[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-melded-pattern,,,EXTERNAL_DOCUMENTED_ENEMY,Melded Pattern,,,ordinary enemy,,,,True,,False,False,,,False,False,,,,https://www.ao-universe.com/guides/classic-ao/encounter-guides-3,[],[],[],[],[],[],[],[],"[""UNKNOWN""]",,[],"[""unknown""]",[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""exact weapon or attack template""]"
external-mind-shard,,,EXTERNAL_DOCUMENTED_ENEMY,Mind Shard,,mind shard,ordinary enemy,,,,True,,False,False,,,False,False,1,50,,https://www.ao-universe.com/guides/classic-ao/encounter-guides-3/low-level-encounter/steps-of-madness,[],"[""Steps of Madness""]","[""Steps of Madness""]",[],[],[],[],[],"[""NANO_CASTER""]",,[],"[""nano caster""]",[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""exact weapon or attack template""]"
external-morgan-le-faye,,,EXTERNAL_DOCUMENTED_ENEMY,Morgan Le Faye,,,named boss,,,,True,,True,True,,,False,False,,,,,[],[],[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-morty,,,EXTERNAL_DOCUMENTED_ENEMY,Morty,,,named boss,,,,True,,True,True,,,False,False,,,,,[],[],[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-neleb-the-deranged,,,EXTERNAL_DOCUMENTED_ENEMY,Neleb the Deranged,,,named boss,,,,True,,True,True,,,False,False,,,,,[],[],[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-nelly-johnson,,,EXTERNAL_DOCUMENTED_ENEMY,Nelly Johnson,,,named boss,,,,True,,True,True,,,False,False,,,,,[],[],[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-nematet-the-custodian-of-time,,,EXTERNAL_DOCUMENTED_ENEMY,Nematet the Custodian of Time,,,named boss,,,,True,,True,True,,,False,False,,,,,[],[],[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-notum-habit,,,EXTERNAL_DOCUMENTED_ENEMY,Notum Habit,,notum habit,ordinary enemy,,,,True,,False,False,,,False,False,1,50,,https://www.ao-universe.com/guides/classic-ao/encounter-guides-3/low-level-encounter/steps-of-madness,[],"[""Steps of Madness""]","[""Steps of Madness""]",[],[],[],[],[],"[""NANO_CASTER""]",,[],"[""nano caster""]",[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""exact weapon or attack template""]"
external-notum-soldier,,,EXTERNAL_DOCUMENTED_ENEMY,Notum Soldier,,,named boss,,,,True,,True,True,,,False,False,,,,,[],[],[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-notum-trainee,,,EXTERNAL_DOCUMENTED_ENEMY,Notum Trainee,,,named boss,,,,True,,True,True,,,False,False,,,,,[],[],[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-omni-pol-command-juggernaut,,,EXTERNAL_DOCUMENTED_ENEMY,Omni-Pol Command Juggernaut,,,named boss,,,,True,,True,True,,,False,False,,,,,[],[],[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-oscar,,,EXTERNAL_DOCUMENTED_ENEMY,Oscar,,,named boss,,,,True,,True,True,,,False,False,,,,,[],[],[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-ownz,,,EXTERNAL_DOCUMENTED_ENEMY,Ownz,,,named boss,,,,True,,True,True,,,False,False,,,,,[],[],[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-patricia-johnson,,,EXTERNAL_DOCUMENTED_ENEMY,Patricia Johnson,,,named boss,,,,True,,True,True,,,False,False,,,,,[],[],[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-patrol-mech-dog,,,EXTERNAL_DOCUMENTED_ENEMY,Patrol Mech Dog,,patrol mech dog,ordinary enemy,,,,True,,False,False,,,False,False,1,200,,https://www.ao-universe.com/guides/classic-ao/quests-guides-3/shoulderpads-quests,[],"[""Athen Shire""]","[""Athen Shire""]",[],[],[],[],[],"[""BITE""]",,[],"[""bite""]",[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""exact weapon or attack template""]"
external-peter-lee,,,EXTERNAL_DOCUMENTED_ENEMY,Peter Lee,,,named boss,,,,True,,True,True,,,False,False,,,,,[],[],[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-pisces,,,EXTERNAL_DOCUMENTED_ENEMY,Pisces,,,named boss,,,,True,,True,True,,,False,False,,,,,[],"[""Pandemonium""]",[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-polly,,,EXTERNAL_DOCUMENTED_ENEMY,Polly,,,named boss,,,,True,,True,True,,,False,False,,,,,[],[],[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-powa,,,EXTERNAL_DOCUMENTED_ENEMY,Powa,,,named boss,,,,True,,True,True,,,False,False,,,,,[],[],[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-preceptor-brell,,,EXTERNAL_DOCUMENTED_ENEMY,Preceptor Brell,,preceptor,ordinary enemy,,,,True,,False,False,,,False,False,205,215,,https://www.ao-universe.com/guides/classic-ao/encounter-guides-3/high-level-encounter-2/the-inner-sanctum,[],"[""Inner Sanctum""]","[""Inner Sanctum""]",[],[],[],[],[],"[""MIXED_MELEE_AND_NANO""]",,[],"[""mixed melee and nano""]",[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""exact weapon or attack template""]"
external-preceptor-coshi,,,EXTERNAL_DOCUMENTED_ENEMY,Preceptor Coshi,,preceptor,ordinary enemy,,,,True,,False,False,,,False,False,205,215,,https://www.ao-universe.com/guides/classic-ao/encounter-guides-3/high-level-encounter-2/the-inner-sanctum,[],"[""Inner Sanctum""]","[""Inner Sanctum""]",[],[],[],[],[],"[""MIXED_MELEE_AND_NANO""]",,[],"[""mixed melee and nano""]",[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""exact weapon or attack template""]"
external-professor-van-horn,,,EXTERNAL_DOCUMENTED_ENEMY,Professor Van Horn,,,named boss,,,,True,,True,True,,,False,False,,,,,[],[],[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-pulsing-hatred,,,EXTERNAL_DOCUMENTED_ENEMY,Pulsing Hatred,,pulsing hatred,ordinary enemy,,,,True,,False,False,,,False,False,1,50,,https://www.ao-universe.com/guides/classic-ao/encounter-guides-3/low-level-encounter/steps-of-madness,[],"[""Steps of Madness""]","[""Steps of Madness""]",[],[],[],[],[],"[""NATURAL_MELEE""]",,[],"[""natural melee""]",[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""exact weapon or attack template""]"
external-r-2000-vermin-disposal-unit,,,EXTERNAL_DOCUMENTED_ENEMY,R-2000 Vermin Disposal Unit,,,named boss,,,,True,,True,True,,,False,False,,,,,[],[],[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-redeemed-custodian,,,EXTERNAL_DOCUMENTED_ENEMY,Redeemed Custodian,,redeemed,ordinary enemy,,,,True,,False,False,,,False,False,1,250,,https://wiki.aodb.us/wiki/Shadowlands_Missions,[],"[""Shadowlands temples""]","[""Shadowlands temples""]",[],[],[],[],[],"[""MIXED_MELEE_AND_NANO""]",,[],"[""mixed melee and nano""]",[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""exact weapon or attack template""]"
external-regeneration-conduit,,,EXTERNAL_DOCUMENTED_ENEMY,Regeneration Conduit,,regeneration conduit,ordinary enemy,,,,True,,False,False,,,False,False,100,150,,https://www.ao-universe.com/guides/alien-invasion/quests-guides/sector-10-alien-playfield,[],"[""Sector 10""]","[""Sector 10""]",[],[],[],[],[],"[""NANO_CASTER""]",,[],"[""nano caster""]",[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""exact weapon or attack template""]"
external-reverend-gulard,,,EXTERNAL_DOCUMENTED_ENEMY,Reverend Gulard,,,ordinary enemy,,,,True,,False,False,,,False,False,,,,https://www.ao-universe.com/guides/classic-ao/encounter-guides-3,[],[],[],[],[],[],[],[],"[""UNKNOWN""]",,[],"[""unknown""]",[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""exact weapon or attack template""]"
external-reverend-hyuan,,,EXTERNAL_DOCUMENTED_ENEMY,Reverend Hyuan,,,ordinary enemy,,,,True,,False,False,,,False,False,,,,https://www.ao-universe.com/guides/classic-ao/encounter-guides-3,[],[],[],[],[],[],[],[],"[""UNKNOWN""]",,[],"[""unknown""]",[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""exact weapon or attack template""]"
external-ris-lee,,,EXTERNAL_DOCUMENTED_ENEMY,Ris Lee,,,named boss,,,,True,,True,True,,,False,False,,,,,[],[],[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-sagittarius,,,EXTERNAL_DOCUMENTED_ENEMY,Sagittarius,,,named boss,,,,True,,True,True,,,False,False,,,,,[],"[""Pandemonium""]",[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-scorpio,,,EXTERNAL_DOCUMENTED_ENEMY,Scorpio,,,named boss,,,,True,,True,True,,,False,False,,,,,[],"[""Pandemonium""]",[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-shadow,,,EXTERNAL_DOCUMENTED_ENEMY,Shadow,,shadow,ordinary enemy,,,,True,,False,False,,,False,False,13,25,,https://www.ao-universe.com/guides/classic-ao/encounter-guides-3/low-level-encounter/condemned-subway,[],"[""Condemned Subway""]","[""Condemned Subway""]",[],[],[],[],[],"[""NATURAL_MELEE""]",,[],"[""natural melee""]",[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""exact weapon or attack template""]"
external-sizzling-synaptid,,,EXTERNAL_DOCUMENTED_ENEMY,Sizzling Synaptid,,synaptid,ordinary enemy,,,,True,,False,False,,,False,False,1,250,,https://wiki.aodb.us/wiki/Shadowlands_Missions,[],"[""Adonis""]","[""Adonis""]",[],[],[],[],[],"[""ENERGY_ATTACK""]",,[],"[""energy attack""]",[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""exact weapon or attack template""]"
external-slum-runner,,,EXTERNAL_DOCUMENTED_ENEMY,Slum Runner,,slum runner,ordinary enemy,,,,True,,False,False,,,False,False,18,25,,https://www.ao-universe.com/guides/classic-ao/encounter-guides-3/low-level-encounter/condemned-subway,[],"[""Condemned Subway""]","[""Condemned Subway""]",[],[],[],[],[],"[""UNKNOWN_MELEE_WEAPON""]",,[],"[""unknown melee weapon""]",[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""exact weapon or attack template""]"
external-smuggler-droid,,,EXTERNAL_DOCUMENTED_ENEMY,Smuggler Droid,,,ordinary enemy,,,,True,,False,False,,,False,False,,,,https://www.ao-universe.com/guides/classic-ao/encounter-guides-3,[],[],[],[],[],[],[],[],"[""UNKNOWN""]",,[],"[""unknown""]",[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""exact weapon or attack template""]"
external-smuggler-frother,,,EXTERNAL_DOCUMENTED_ENEMY,Smuggler Frother,,frother,ordinary enemy,,,,True,,False,False,,,False,False,110,150,,https://www.ao-universe.com/guides/classic-ao/encounter-guides-3/mid-level-encounter/the-mantis-and-smugglers-den,[],"[""Smuggler's Den""]","[""Smuggler's Den""]",[],[],[],[],[],"[""UNKNOWN_MELEE_WEAPON""]",,[],"[""unknown melee weapon""]",[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""exact weapon or attack template""]"
external-smuggler-outcast,,,EXTERNAL_DOCUMENTED_ENEMY,Smuggler Outcast,,outcast,ordinary enemy,,,,True,,False,False,,,False,False,110,150,,https://www.ao-universe.com/guides/classic-ao/encounter-guides-3/mid-level-encounter/the-mantis-and-smugglers-den,[],"[""Smuggler's Den""]","[""Smuggler's Den""]",[],[],[],[],[],"[""UNKNOWN_RANGED_WEAPON""]",,[],"[""unknown ranged weapon""]",[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""exact weapon or attack template""]"
external-smuggler-turret,,,EXTERNAL_DOCUMENTED_ENEMY,Smuggler Turret,,,ordinary enemy,,,,True,,False,False,,,False,False,,,,https://www.ao-universe.com/guides/classic-ao/encounter-guides-3,[],[],[],[],[],[],[],[],"[""UNKNOWN""]",,[],"[""unknown""]",[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""exact weapon or attack template""]"
external-special-agent-lamb,,,EXTERNAL_DOCUMENTED_ENEMY,Special Agent Lamb,,,named boss,,,,True,,True,True,,,False,False,,,,,[],[],[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-stinger,,,EXTERNAL_DOCUMENTED_ENEMY,Stinger,,stinger,ordinary enemy,,,,True,,False,False,,,False,False,1,250,,https://wiki.aodb.us/wiki/Shadowlands_Missions,[],"[""Adonis""]","[""Adonis""]",[],[],[],[],[],"[""NATURAL_MELEE""]",,[],"[""natural melee""]",[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""exact weapon or attack template""]"
external-stumpy,,,EXTERNAL_DOCUMENTED_ENEMY,Stumpy,,,named boss,,,,True,,True,True,,,False,False,,,,,[],[],[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-supply-master-eel,,,EXTERNAL_DOCUMENTED_ENEMY,Supply Master Eel,,,named boss,,,,True,,True,True,,,False,False,,,,,[],[],[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-supply-master-smug,,,EXTERNAL_DOCUMENTED_ENEMY,Supply Master Smug,,,named boss,,,,True,,True,True,,,False,False,,,,,[],[],[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-suppressed-emotion,,,EXTERNAL_DOCUMENTED_ENEMY,Suppressed Emotion,,suppressed emotion,ordinary enemy,,,,True,,False,False,,,False,False,1,50,,https://www.ao-universe.com/guides/classic-ao/encounter-guides-3/low-level-encounter/steps-of-madness,[],"[""Steps of Madness""]","[""Steps of Madness""]",[],[],[],[],[],"[""MIXED_MELEE_AND_NANO""]",,[],"[""mixed melee and nano""]",[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""exact weapon or attack template""]"
external-t-i-m,,,EXTERNAL_DOCUMENTED_ENEMY,T.I.M,,,named boss,,,,True,,True,True,,,False,False,,,100,https://anarchyonline.fandom.com/wiki/Biomare,[],"[""Biomare""]",[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-taurus,,,EXTERNAL_DOCUMENTED_ENEMY,Taurus,,,named boss,,,,True,,True,True,,,False,False,,,,,[],"[""Pandemonium""]",[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-the-beast,,,EXTERNAL_DOCUMENTED_ENEMY,The Beast,,,named boss,,,,True,,True,True,,,False,False,,,,,[],"[""Pandemonium""]",[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-the-curator,,,EXTERNAL_DOCUMENTED_ENEMY,The Curator,,,named boss,,,,True,,True,True,,,False,False,,,,,[],[],[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-the-iron-reet,,,EXTERNAL_DOCUMENTED_ENEMY,The Iron Reet,,,named boss,,,,True,,True,True,,,False,False,,,,,[],[],[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-the-night-heart,,,EXTERNAL_DOCUMENTED_ENEMY,The Night Heart,,,named boss,,,,True,,True,True,,,False,False,,,,,[],"[""Pandemonium""]",[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-the-one,,,EXTERNAL_DOCUMENTED_ENEMY,The One,,,named boss,,,,True,,True,True,,,False,False,,,,,[],[],[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-the-pest,,,EXTERNAL_DOCUMENTED_ENEMY,The Pest,,,named boss,,,,True,,True,True,,,False,False,,,,,[],[],[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-the-re-animator,,,EXTERNAL_DOCUMENTED_ENEMY,The Re-Animator,,,ordinary enemy,,,,True,,False,False,,,False,False,,,,https://www.ao-universe.com/guides/classic-ao/encounter-guides-3,[],[],[],[],[],[],[],[],"[""UNKNOWN""]",,[],"[""unknown""]",[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""exact weapon or attack template""]"
external-the-reanimator,,,EXTERNAL_DOCUMENTED_ENEMY,The Reanimator,,,named boss,,,,True,,True,True,,,False,False,,,,,[],[],[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-uklesh-the-frozen,,,EXTERNAL_DOCUMENTED_ENEMY,Uklesh the Frozen,,,named boss,,,,True,,True,True,,,False,False,,,,,[],[],[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-uncontrollable-anger,,,EXTERNAL_DOCUMENTED_ENEMY,Uncontrollable Anger,,,ordinary enemy,,,,True,,False,False,,,False,False,,,,https://www.ao-universe.com/guides/classic-ao/encounter-guides-3,[],[],[],[],[],[],[],[],"[""UNKNOWN""]",,[],"[""unknown""]",[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""exact weapon or attack template""]"
external-unhallowed-soul,,,EXTERNAL_DOCUMENTED_ENEMY,Unhallowed Soul,,unhallowed soul,ordinary enemy,,,,True,,False,False,,,False,False,205,205,,https://www.ao-universe.com/guides/classic-ao/encounter-guides-3/high-level-encounter-2/the-inner-sanctum,[],"[""Inner Sanctum""]","[""Inner Sanctum""]",[],[],[],[],[],"[""ENERGY_ATTACK""]",,[],"[""energy attack""]",[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""exact weapon or attack template""]"
external-unredeemed-custodian,,,EXTERNAL_DOCUMENTED_ENEMY,Unredeemed Custodian,,redeemed,ordinary enemy,,,,True,,False,False,,,False,False,1,250,,https://wiki.aodb.us/wiki/Shadowlands_Missions,[],"[""Shadowlands temples""]","[""Shadowlands temples""]",[],[],[],[],[],"[""MIXED_MELEE_AND_NANO""]",,[],"[""mixed melee and nano""]",[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""exact weapon or attack template""]"
external-virgo,,,EXTERNAL_DOCUMENTED_ENEMY,Virgo,,,named boss,,,,True,,True,True,,,False,False,,,,,[],"[""Pandemonium""]",[],[],[],[],[],[],"[""UNKNOWN""]",,[],[],[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""weapon or natural attack""]"
external-waste-collector,,,EXTERNAL_DOCUMENTED_ENEMY,Waste Collector,,waste collector,ordinary enemy,,,,True,,False,False,,,False,False,1,200,,https://www.ao-universe.com/guides/classic-ao/quests-guides-3/shoulderpads-quests,[],"[""Athen Shire""]","[""Athen Shire""]",[],[],[],[],[],"[""UNKNOWN_MELEE_WEAPON""]",,[],"[""unknown melee weapon""]",[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""exact weapon or attack template""]"
external-waste-disposer,,,EXTERNAL_DOCUMENTED_ENEMY,Waste Disposer,,waste disposer,ordinary enemy,,,,True,,False,False,,,False,False,1,200,,https://www.ao-universe.com/guides/classic-ao/quests-guides-3/shoulderpads-quests,[],"[""Wartorn Valley""]","[""Wartorn Valley""]",[],[],[],[],[],"[""UNKNOWN_MELEE_WEAPON""]",,[],"[""unknown melee weapon""]",[],,,,[],[],[],[],[],COMMUNITY_DOCUMENTED,"[""RDB mapping"", ""exact weapon or attack template""]"
