"Id","Hash","LowId","HighId","MinQl","MaxQl","Active","AdminDescription","Issues"
"314647","AdvN","55851","55851","99","99","1","Nano Crystal (Nest of Vipers)",""
"314674","AdvN","136692","136692","41","41","1","Nano Crystal (Patch Wounds)",""
"314719","AdvN","85146","85146","53","53","1","Nano Crystal (Playful Cub (Other))",""
"314720","AdvN","85147","85147","70","70","1","Nano Crystal (Playful Cub (Team))",""
"314721","AdvN","85145","85145","47","47","1","Nano Crystal (Playful Cub)",""
"314728","AdvN","55845","55845","53","53","1","Nano Crystal (Porcupine Barrier)",""
"314733","AdvN","82083","82083","93","93","1","Nano Crystal (Practiced Stitching)",""
"314749","AdvN","82838","82838","20","20","1","Nano Crystal (Pronouncement of Greatness)",""
"314750","AdvN","55852","55852","116","116","1","Nano Crystal (Protection of the Storm)",""
"314803","AdvN","85126","85126","119","119","1","Nano Crystal (Relation to Cerberus)",""
"314809","AdvN","136694","136694","107","107","1","Nano Crystal (Restore Vitality)",""
"314810","AdvN","136693","136693","64","64","1","Nano Crystal (Restore to Health)",""
"314828","AdvN","82082","82082","7","7","1","Nano Crystal (Rough Stitching)",""
"314884","AdvN","55847","55847","73","73","1","Nano Crystal (Skin of the Toad)",""
"314888","AdvN","136690","136690","14","14","1","Nano Crystal (Slipshod Bandaging)",""
"314907","AdvN","55844","55844","47","47","1","Nano Crystal (Sparking Touch)",""
"314908","AdvN","82841","82841","30","30","1","Nano Crystal (Sparrow Flight (Other))",""
"314909","AdvN","85131","85131","40","40","1","Nano Crystal (Sparrow Flight (Team))",""
"314910","AdvN","82839","82839","24","24","1","Nano Crystal (Sparrow Flight)",""
"314966","AdvN","28744","28744","33","33","1","Nano Crystal (Survival Aid)",""
"314967","AdvN","82080","82080","27","27","1","Nano Crystal (Survival Technique)",""
"314968","AdvN","136691","136691","116","116","1","Nano Crystal (Survival of the Fittest)",""
"314988","AdvN","28745","28745","113","113","1","Nano Crystal (Team Eagle Eye)",""
"314991","AdvN","28749","28749","66","66","1","Nano Crystal (Team Free Movement)",""
"314997","AdvN","82079","82079","116","116","1","Nano Crystal (Team Practiced Stitching)",""
"314998","AdvN","28751","28751","4","4","1","Nano Crystal (Team Quick Heal)",""
"315000","AdvN","82078","82078","17","17","1","Nano Crystal (Team Rough Stitching)",""
"315009","AdvN","82077","82077","33","33","1","Nano Crystal (Team Survival Technique)",""
"315010","AdvN","38531","38531","24","24","1","Nano Crystal (Team Terrain Knowledge)",""
"315014","AdvN","28752","28752","10","10","1","Nano Crystal (Terrain Knowledge)",""
"315099","AdvN","75370","75370","43","43","1","Nano Crystal (Wilderness Protection)",""
"315105","AdvN","161154","161154","47","47","1","NanoCrystal (Ballad of Smoke)",""
"315108","AdvN","204315","204315","80","80","1","NanoCrystal (Boon of the Forester)",""
"315113","AdvN","161504","161504","1","1","1","NanoCrystal (Cyclic Coat of Barbs)",""
"315125","AdvN","204309","204309","58","58","1","NanoCrystal (Freedom of the Forester)",""
"315134","AdvN","161675","161675","30","30","1","NanoCrystal (Leet Friend)",""
"315140","AdvN","162255","162255","53","53","1","NanoCrystal (Lupus Oculus)",""
"315141","AdvN","161095","161095","57","57","1","NanoCrystal (Lure of the Pincushion)",""
"315146","AdvN","162118","162118","66","66","1","NanoCrystal (Pack Hunter)",""
"315159","AdvN","162314","162314","80","80","1","NanoCrystal (Sharpen Claws)",""
"315166","AdvN","163389","163389","24","24","1","NanoCrystal (Soothing Breeze)",""
"315167","AdvN","161162","161162","40","40","1","NanoCrystal (Strength of the Hummingbird)",""
"315180","AdvN","161146","161146","47","47","1","NanoCrystal (Wind Slicer)",""
"313811","AgeN","81902","81902","40","40","1","Nano Crystal (Anatomy Lesson)",""
"313834","AgeN","117250","117250","86","86","1","Nano Crystal (Assume Profession: Adventurer)",""
"313835","AgeN","117251","117251","109","109","1","Nano Crystal (Assume Profession: Bureaucrat)",""
"313836","AgeN","117252","117252","103","103","1","Nano Crystal (Assume Profession: Doctor)",""
"313837","AgeN","117247","117247","76","76","1","Nano Crystal (Assume Profession: Enforcer)",""
"313838","AgeN","117248","117248","90","90","1","Nano Crystal (Assume Profession: Engineer)",""
"313839","AgeN","117249","117249","96","96","1","Nano Crystal (Assume Profession: Fixer)",""
"313840","AgeN","117244","117244","83","83","1","Nano Crystal (Assume Profession: Martial Artist)",""
"313841","AgeN","117245","117245","113","113","1","Nano Crystal (Assume Profession: Meta-Physicist)",""
"313842","AgeN","117246","117246","119","119","1","Nano Crystal (Assume Profession: Nanotechnician)",""
"313843","AgeN","117242","117242","80","80","1","Nano Crystal (Assume Profession: Soldier)",""
"313844","AgeN","117243","117243","99","99","1","Nano Crystal (Assume Profession: Trader)",""
"313938","AgeN","56240","56240","47","47","1","Nano Crystal (Brief Interrogation)",""
"313978","AgeN","26015","26015","63","63","1","Nano Crystal (Chemical Concoction)",""
"314057","AgeN","85323","85323","57","57","1","Nano Crystal (Delay Pursuers)",""
"314059","AgeN","82810","82810","63","63","1","Nano Crystal (Delay the Inevitable)",""
"314075","AgeN","56238","56238","1","1","1","Nano Crystal (Detain Suspect)",""
"314176","AgeN","26207","26207","27","27","1","Nano Crystal (Enhanced Senses)",""
"314207","AgeN","116858","116858","77","77","1","Nano Crystal (Face Graft)",""
"314215","AgeN","32071","32071","17","17","1","Nano Crystal (False Profession: Adventurer)",""
"314216","AgeN","32073","32073","33","33","1","Nano Crystal (False Profession: Bureaucrat)",""
"314217","AgeN","32074","32074","30","30","1","Nano Crystal (False Profession: Doctor)",""
"314218","AgeN","32082","32082","10","10","1","Nano Crystal (False Profession: Enforcer)",""
"314219","AgeN","32075","32075","20","20","1","Nano Crystal (False Profession: Engineer)",""
"314220","AgeN","32080","32080","24","24","1","Nano Crystal (False Profession: Fixer)",""
"314221","AgeN","32076","32076","14","14","1","Nano Crystal (False Profession: Martial Artist)",""
"314222","AgeN","32077","32077","37","37","1","Nano Crystal (False Profession: Meta-Physicist)",""
"314223","AgeN","32078","32078","40","40","1","Nano Crystal (False Profession: Nanotechnician)",""
"314224","AgeN","32079","32079","14","14","1","Nano Crystal (False Profession: Soldier)",""
"314225","AgeN","32081","32081","27","27","1","Nano Crystal (False Profession: Trader)",""
"314241","AgeN","26206","26206","53","53","1","Nano Crystal (Feline Grace)",""
"314324","AgeN","81900","81900","106","106","1","Nano Crystal (Greater Anatomy Lesson)",""
"314332","AgeN","85324","85324","109","109","1","Nano Crystal (Greater Delay Pursuers)",""
"314333","AgeN","82809","82809","90","90","1","Nano Crystal (Greater Delay the Inevitable)",""
"314334","AgeN","56242","56242","66","66","1","Nano Crystal (Greater Detain Suspect)",""
"314349","AgeN","81958","81958","116","116","1","Nano Crystal (Greater Suspicious Death)",""
"314395","AgeN","81957","81957","40","40","1","Nano Crystal (Hidden Killer)",""
"314398","AgeN","56246","56246","83","83","1","Nano Crystal (Hold Victim)",""
"314427","AgeN","81956","81956","14","14","1","Nano Crystal (Inject Poison)",""
"314428","AgeN","81955","81955","66","66","1","Nano Crystal (Inject Venom)",""
"314473","AgeN","81899","81899","10","10","1","Nano Crystal (Lesser Anatomy Lesson)",""
"314484","AgeN","81954","81954","93","93","1","Nano Crystal (Lesser Death's Knocking)",""
"314488","AgeN","85322","85322","27","27","1","Nano Crystal (Lesser Delay Pursuers)",""
"314489","AgeN","82808","82808","37","37","1","Nano Crystal (Lesser Delay the Inevitable)",""
"314504","AgeN","56241","56241","17","17","1","Nano Crystal (Lesser Hold Victim)",""
"314508","AgeN","81953","81953","27","27","1","Nano Crystal (Lesser Mysterious Causes)",""
"314514","AgeN","56239","56239","33","33","1","Nano Crystal (Lesser Paralyze with Indecision)",""
"314526","AgeN","81952","81952","4","4","1","Nano Crystal (Lesser Suspicious Death)",""
"314556","AgeN","81898","81898","80","80","1","Nano Crystal (Major Nano Augmentation)",""
"314634","AgeN","81951","81951","83","83","1","Nano Crystal (Mysterious Causes)",""
"314635","AgeN","81897","81897","24","24","1","Nano Crystal (Nano Augmentation)",""
"314659","AgeN","56244","56244","99","99","1","Nano Crystal (Paralyze with Indecision)",""
"314731","AgeN","82807","82807","14","14","1","Nano Crystal (Postpone Encounter)",""
"314746","AgeN","32099","32099","73","73","1","Nano Crystal (Projectile Magnet)",""
"314747","AgeN","56245","56245","119","119","1","Nano Crystal (Prolonged Interrogation)",""
"314805","AgeN","226440","226440","190","190","1","Nano Crystal (Relieve Stress)",""
"314833","AgeN","32101","32101","96","96","1","Nano Crystal (Ruse of Taren - Phase 2)",""
"314834","AgeN","32100","32100","40","40","1","Nano Crystal (Ruse of Taren: Phase 1)",""
"314851","AgeN","32103","32103","20","20","1","Nano Crystal (Shadow Crown)",""
"314897","AgeN","32105","32105","43","43","1","Nano Crystal (Sniper's Bliss)",""
"314969","AgeN","81950","81950","47","47","1","Nano Crystal (Suspicious Death)",""
"315065","AgeN","226407","226407","212","212","1","Nano Crystal (Unsettling Shock)",""
"315109","AgeN","203798","203798","52","52","1","NanoCrystal (Break Chains)",""
"315114","AgeN","203668","203668","57","57","1","NanoCrystal (Dodge Persuers)",""
"315127","AgeN","203973","203973","94","94","1","NanoCrystal (Grim Circumstance)",""
"315158","AgeN","160900","160900","17","17","1","NanoCrystal (Shadow Filter)",""
"315169","AgeN","160788","160788","40","40","1","NanoCrystal (Sureshot)",""
"315177","AgeN","160704","160704","24","24","1","NanoCrystal (Total Concentration)",""
"315178","AgeN","160821","160821","53","53","1","NanoCrystal (Training of The Executioner)",""
"315702","Atk","70610","70609","10","200","1","Bird of Prey",""
"315703","Atk","84160","84159","1","1","1","Cloaking Device",""
"315704","Atk","70253","70253","10","200","1","Deflection Shield",""
"315705","Atk","70254","70254","20","200","1","Deflection Shield Projector",""
"315706","Atk","164780","164781","1","200","1","HSR Hedgehog 23 Throwing Grenade",""
"315707","Atk","159064","159064","100","100","1","Pestering Gadfly - Special Arrows",""
"315708","Atk","70615","70614","60","200","1","Flower of Life",""
"315709","Atk","70611","70617","30","200","1","Bright, Blue, Cloudless Sky",""
"315710","Atk","43145","43146","1","200","1","Attack of the Snake",""
"315711","Atk","70608","70607","35","200","1","Angel of Night",""
"315712","BkSt","55688","55677","1","200","1","Chemistry Tutoring Device",""
"315713","BkSt","157275","157275","1","1","1","Sealing Cell Kit",""
"315714","BkSt","156344","156344","1","200","1","Omni-Tek Multi-Form",""
"315715","BkSt","156345","156345","1","200","1","Multi-Form",""
"315716","BkSt","81757","81757","1","200","1","Low Level Clans Application Form",""
"315717","BkSt","156339","156339","1","200","1","ID-extractor",""
"315718","BkSt","157679","157679","1","200","1","ICC Orders - Weapon Receptacles",""
"315719","BkSt","156058","156058","1","200","1","Basic Calculator",""
"315720","BkSt","156346","156346","1","200","1","Clans Multi-Form",""
"315721","BkSt","55679","55678","1","200","1","Weapon Smithing Tutoring Device",""
"315722","BkSt","55681","55680","1","200","1","Psychology Tutoring Device",""
"315723","BkSt","55683","55682","1","200","1","Pharma Tech Tutoring Device",""
"315724","BkSt","55685","55684","1","200","1","Nano Programming Tutoring Device",""
"315725","BkSt","55690","55689","1","200","1","Mechanical Engineering Tutoring Device",""
"315726","BkSt","55694","55693","1","200","1","Electrical Engineering Tutoring Device",""
"315727","BkSt","55687","55686","1","200","1","Computer Literacy Tutoring Device",""
"315728","BkSt","81753","81753","1","200","1","Low Level Omni-Tek Application Form",""
"313775","BurN","46471","46471","80","80","1","Nano Crystal (Advanced Aide-Droid)",""
"313777","BurN","46472","46472","57","57","1","Nano Crystal (Advanced Assistant-Droid)",""
"313778","BurN","46473","46473","37","37","1","Nano Crystal (Advanced Attendant-Droid)",""
"313786","BurN","46475","46475","20","20","1","Nano Crystal (Advanced Helper)",""
"313791","BurN","46461","46461","109","109","1","Nano Crystal (Advanced Secretary-Droid)",""
"313794","BurN","46462","46462","7","7","1","Nano Crystal (Advanced Worker)",""
"313813","BurN","30101","30101","27","27","1","Nano Crystal (Anger Addlement)",""
"313856","BurN","30102","30102","43","43","1","Nano Crystal (Authority Figure)",""
"313874","BurN","46464","46464","70","70","1","Nano Crystal (Basic Aide-Droid)",""
"313875","BurN","46465","46465","47","47","1","Nano Crystal (Basic Assistant-Droid)",""
"313876","BurN","46466","46466","27","27","1","Nano Crystal (Basic Attendant-Droid)",""
"313879","BurN","46468","46468","14","14","1","Nano Crystal (Basic Helper-Droid)",""
"313884","BurN","46455","46455","96","96","1","Nano Crystal (Basic Secretary-Droid)",""
"313886","BurN","46456","46456","1","1","1","Nano Crystal (Basic Worker-Droid)",""
"313887","BurN","90453","90453","17","17","1","Nano Crystal (Baton of Authority)",""
"313888","BurN","90451","90451","99","99","1","Nano Crystal (Baton of Leadership)",""
"313890","BurN","99226","99226","33","33","1","Nano Crystal (Bend Will)",""
"313907","BurN","82820","82820","50","50","1","Nano Crystal (Blizzard of Red Tape)",""
"313917","BurN","29202","29202","37","37","1","Nano Crystal (Bot Reproduction)",""
"313961","BurN","82194","82194","66","66","1","Nano Crystal (Captivate Crowd)",""
"313962","BurN","99225","99225","109","109","1","Nano Crystal (Captivated Thoughts)",""
"313963","BurN","82193","82193","40","40","1","Nano Crystal (Capture Attention)",""
"314023","BurN","205436","205436","119","119","1","Nano Crystal (Corporate Leadership: Clemency)",""
"314024","BurN","205434","205434","70","70","1","Nano Crystal (Corporate Leadership: Dispensation)",""
"314036","BurN","121148","121148","110","110","1","Nano Crystal (Crush Bravery)",""
"314038","BurN","100444","100444","103","103","1","Nano Crystal (Cubicle Dweller)",""
"314061","BurN","100461","100461","80","80","1","Nano Crystal (Demotivate)",""
"314086","BurN","46458","46458","90","90","1","Nano Crystal (Director-Grade Aide-Droid)",""
"314087","BurN","46459","46459","66","66","1","Nano Crystal (Director-Grade Assistant-Droid)",""
"314088","BurN","46449","46449","43","43","1","Nano Crystal (Director-Grade Attendant-Droid)",""
"314089","BurN","46451","46451","27","27","1","Nano Crystal (Director-Grade Helper-Droid)",""
"314090","BurN","46454","46454","14","14","1","Nano Crystal (Director-Grade Worker-Droid)",""
"314100","BurN","30110","30110","10","10","1","Nano Crystal (Distracted Gaze)",""
"314106","BurN","99221","99221","47","47","1","Nano Crystal (Dominate Psyche)",""
"314119","BurN","30113","30113","37","37","1","Nano Crystal (Drill Missile)",""
"314120","BurN","30117","30117","70","70","1","Nano Crystal (Droid Repair)",""
"314141","BurN","224146","224146","193","193","1","Nano Crystal (Empowered Introspective Engagement)",""
"314151","BurN","82006","82006","4","4","1","Nano Crystal (Energized Bolt)",""
"314164","BurN","56008","56008","63","63","1","Nano Crystal (Enforce Rest Break)",""
"314166","BurN","85321","85321","60","60","1","Nano Crystal (Enforced Sloth)",""
"314196","BurN","46440","46440","86","86","1","Nano Crystal (Executive-Grade Aide-Droid)",""
"314197","BurN","46441","46441","63","63","1","Nano Crystal (Executive-Grade Assistant-Droid)",""
"314198","BurN","46442","46442","40","40","1","Nano Crystal (Executive-Grade Attendant-Droid)",""
