aorebirth_flags,aorebirth_item_type,aorebirth_quality_level,aorebirth_resolution,clicksaver_all_item_name,clicksaver_all_key_flags,clicksaver_all_metadata_word_0,clicksaver_all_metadata_word_1,clicksaver_all_metadata_word_2,clicksaver_all_name_offset,clicksaver_all_ordinal,clicksaver_all_raw_key,clicksaver_item_id,clicksaver_item_name,clicksaver_item_name_present,clicksaver_name_conflict,clicksaver_tiny_item_name,clicksaver_tiny_key_flags,clicksaver_tiny_metadata_word_0,clicksaver_tiny_metadata_word_1,clicksaver_tiny_metadata_word_2,clicksaver_tiny_name_offset,clicksaver_tiny_ordinal,clicksaver_tiny_raw_key,group_high_id,group_high_ql,group_low_id,group_low_ql,group_relation_ids,in_all_cdb,in_tiny_cdb,name_authority,reward_catalog_endpoint_matches,reward_catalog_name_candidates
0,0,200,EXACT_ID,Superior Plastic Muscles,2,15563560,65335,12688,15699,700,2147509455,25807,Superior Plastic Muscles,True,False,,,,,,,,,25807,200,25807,200,[25807],True,False,ALL_CDB,0,0
0,0,200,EXACT_ID_AND_REWARD_ENDPOINT,HQ Health Laboratory,2,50000,65335,37990,15734,701,2147509459,25811,HQ Health Laboratory,True,False,HQ Health Laboratory,2,50000,65335,37990,15217,679,2147509459,25811,200,25811,200,[25811],True,True,ALL_CDB,2,1
0,0,1,EXACT_ID_AND_REWARD_ENDPOINT,Treatment Laboratory,2,150,65534,37989,15766,702,2147509460,25812,Treatment Laboratory,True,False,Treatment Laboratory,2,150,65534,37989,15249,680,2147509460,25812,1,25812,1,[25812],True,True,ALL_CDB,1,1
0,0,1,EXACT_ID_AND_REWARD_ENDPOINT,Basic Nano Recharger,2,250,65534,37992,15798,703,2147509468,25820,Basic Nano Recharger,True,False,Basic Nano Recharger,2,250,65534,37992,15281,681,2147509468,25820,1,25820,1,[25820],True,True,ALL_CDB,1,1
0,0,200,EXACT_ID_AND_REWARD_ENDPOINT,Advanced Nano Recharger,2,100000,65335,37991,15830,704,2147509469,25821,Advanced Nano Recharger,True,False,Advanced Nano Recharger,2,100000,65335,37991,15313,682,2147509469,25821,200,25821,200,[25821],True,True,ALL_CDB,2,2
0,0,1,EXACT_ID,Rubi-Ka Ruby,2,800,65534,286941,15865,705,2147509470,25822,Rubi-Ka Ruby,True,False,,,,,,,,,25822,1,25822,1,[25822],True,False,ALL_CDB,0,0
0,0,150,EXACT_ID,Dull Pearl of Silver by Omni-Med,2,400000,65385,286914,15890,706,2147509471,25823,Dull Pearl of Silver by Omni-Med,True,False,,,,,,,,,25823,150,25823,150,[25823],True,False,ALL_CDB,0,0
0,0,150,EXACT_ID,Blue Pearl,2,480000,65385,286900,15932,707,2147509472,25824,Blue Pearl,True,False,,,,,,,,,25824,150,25824,150,[25824],True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Gold 2 Sphere Pearl by Peters & Tool,2,700000,65335,286927,15955,708,2147509473,25825,Gold 2 Sphere Pearl by Peters & Tool,True,False,,,,,,,,,25825,200,25825,200,[25825],True,False,ALL_CDB,0,0
0,0,250,EXACT_ID,"Shining 2 Sphere by Pearl, Peters & Tool",2,2500000,65285,286950,16001,709,2147509474,25826,"Shining 2 Sphere by Pearl, Peters & Tool",True,False,,,,,,,,,25826,250,25826,250,[25826],True,False,ALL_CDB,0,0
0,0,250,EXACT_ID,High Quality Silver Onyx,2,750000,65285,286931,16050,710,2147509475,25827,High Quality Silver Onyx,True,False,,,,,,,,,25827,250,25827,250,[25827],True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Spring Crystal,2,1200,65534,286958,16085,711,2147509476,25828,Spring Crystal,True,False,,,,,,,,,25828,1,25828,1,[25828],True,False,ALL_CDB,0,0
0,0,300,EXACT_ID,Flawless Spring Crystal,2,480000,65235,286923,16112,712,2147509477,25829,Flawless Spring Crystal,True,False,,,,,,,,,25829,300,25829,300,[25829],True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Blue Pearl by Conner,2,1500,65534,301030,16147,713,2147509478,25830,Blue Pearl by Conner,True,False,,,,,,,,,25830,1,25830,1,[25830],True,False,ALL_CDB,0,0
0,0,150,EXACT_ID,Rubi-Ka Ruby,2,67000,65385,286941,16179,714,2147509479,25831,Rubi-Ka Ruby,True,False,,,,,,,,,25831,150,25831,150,[25831],True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Silver Onyx,2,2000,65534,286951,16204,715,2147509480,25832,Silver Onyx,True,False,,,,,,,,,25832,1,25832,1,[25832],True,False,ALL_CDB,0,0
0,0,400,EXACT_ID,Soul Sphere by Divaad,2,2500000,65135,286957,16228,716,2147509481,25833,Soul Sphere by Divaad,True,False,,,,,,,,,25833,400,25833,400,[25833],True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Budget Ammunition Shop,2,0,65534,0,16261,717,2147509533,25885,Budget Ammunition Shop,True,False,,,,,,,,,25885,1,25885,1,[25885],True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Budget MediStim Shop,2,0,65534,0,16295,718,2147509534,25886,Budget MediStim Shop,True,False,,,,,,,,,25886,1,25886,1,[25886],True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Budget Armor Shop,2,0,65534,0,16327,719,2147509537,25889,Budget Armor Shop,True,False,,,,,,,,,25889,1,25889,1,[25889],True,False,ALL_CDB,0,0
0,0,63,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Chemical Concoction),2,82210,65472,12259,16356,720,2147509663,26015,Nano Crystal (Chemical Concoction),True,False,Nano Crystal (Chemical Concoction),2,82210,65472,12259,15348,683,2147509663,26015,63,26015,63,[26015],True,True,ALL_CDB,1,1
0,0,142,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Death's Gaze),2,796183,65393,42449,16400,721,2147509665,26017,Nano Crystal (Death's Gaze),True,False,Nano Crystal (Death's Gaze),2,796183,65393,42449,15392,684,2147509665,26017,142,26017,142,[26017],True,True,ALL_CDB,1,1
0,0,172,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Hostile Hatchling),2,1345199,65363,300923,16438,722,2147509667,26019,Nano Crystal (Hostile Hatchling),True,True,Nano Crystal (Calia's Form: Pit Lizard),2,1345199,65363,42450,15430,685,2147509667,26019,172,26019,172,[26019],True,True,ALL_CDB,1,1
0,0,149,EXACT_ID,Shattered Nano Crystal,2,0,65386,300932,16480,723,2147509670,26022,Shattered Nano Crystal,True,True,Nano Crystal (Calia's Form: Parrot),2,882831,65386,42450,15479,686,2147509670,26022,149,26022,149,[26022],True,True,ALL_CDB,0,0
0,0,1,EXACT_ID,Adventurers' Campfire,2,0,65534,0,16514,724,2147509700,26052,Adventurers' Campfire,True,False,,,,,,,,,26052,1,26052,1,[26052],True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Durable Light Created by the Adventurer Spell,2,1,65534,12253,16547,725,2147509812,26164,Durable Light Created by the Adventurer Spell,True,False,,,,,,,,,26164,1,26164,1,[26164],True,False,ALL_CDB,0,0
0,0,76,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Eagle Eye),2,136496,65459,301586,16601,726,2147509814,26166,Nano Crystal (Eagle Eye),True,False,Nano Crystal (Eagle Eye),2,136496,65459,12259,15524,687,2147509814,26166,76,26166,76,[26166],True,True,ALL_CDB,1,1
0,0,53,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Feline Grace),2,51439,65482,12259,16636,727,2147509854,26206,Nano Crystal (Feline Grace),True,False,Nano Crystal (Feline Grace),2,51439,65482,12259,15559,688,2147509854,26206,53,26206,53,[26206],True,True,ALL_CDB,1,1
0,0,27,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Enhanced Senses),2,10952,65508,12226,16674,728,2147509855,26207,Nano Crystal (Enhanced Senses),True,False,Nano Crystal (Enhanced Senses),2,10952,65508,12226,15597,689,2147509855,26207,27,26207,27,[26207],True,True,ALL_CDB,1,1
0,0,1,EXACT_ID,Door,2,0,65534,0,16715,729,2147509867,26219,Door,True,False,,,,,,,,,26219,1,26219,1,[26219],True,False,ALL_CDB,0,0
0,0,43,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Free Movement),2,30361,65492,296729,16733,730,2147509893,26245,Nano Crystal (Free Movement),True,False,Nano Crystal (Free Movement),2,30361,65492,12226,15638,690,2147509893,26245,43,26245,43,[26245],True,True,ALL_CDB,1,1
0,0,4,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (1H Blunt Weapon Proficiency),2,828,65531,12226,16772,731,2147510109,26461,Nano Crystal (1H Blunt Weapon Proficiency),True,False,Nano Crystal (1H Blunt Weapon Proficiency),2,828,65531,12226,15677,691,2147510109,26461,4,26461,4,[26461],True,True,ALL_CDB,1,1
0,0,10,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (1H Blunt Weapon Incompetence),2,2369,65525,12226,16823,732,2147510110,26462,Nano Crystal (1H Blunt Weapon Incompetence),True,False,Nano Crystal (1H Blunt Weapon Incompetence),2,2369,65525,12226,15728,692,2147510110,26462,10,26462,10,[26462],True,True,ALL_CDB,1,1
0,0,4,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (1H Blunt Weapon Inexperience),2,831,65531,12226,16875,733,2147510111,26463,Nano Crystal (1H Blunt Weapon Inexperience),True,False,Nano Crystal (1H Blunt Weapon Inexperience),2,831,65531,12226,15780,693,2147510111,26463,4,26463,4,[26463],True,True,ALL_CDB,1,1
0,0,10,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (1H Blunt Weapon Expertise),2,2346,65525,12226,16927,734,2147510112,26464,Nano Crystal (1H Blunt Weapon Expertise),True,False,Nano Crystal (1H Blunt Weapon Expertise),2,2346,65525,12226,15832,694,2147510112,26464,10,26464,10,[26464],True,True,ALL_CDB,1,1
0,0,4,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Piercing Proficiency),2,828,65531,12226,16976,735,2147510115,26467,Nano Crystal (Piercing Proficiency),True,False,Nano Crystal (Piercing Proficiency),2,828,65531,12226,15881,695,2147510115,26467,4,26467,4,[26467],True,True,ALL_CDB,1,1
0,0,1,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Aggression Prod),2,201,65534,12226,17021,736,2147510116,26468,Nano Crystal (Aggression Prod),True,False,Nano Crystal (Aggression Prod),2,201,65534,12226,15926,696,2147510116,26468,1,26468,1,[26468],True,True,ALL_CDB,1,1
0,0,7,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Agility Boost),2,1502,65528,12228,17062,737,2147510117,26469,Nano Crystal (Agility Boost),True,False,Nano Crystal (Agility Boost),2,1502,65528,12228,15967,697,2147510117,26469,7,26469,7,[26469],True,True,ALL_CDB,1,1
0,0,10,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Aimed Shot Expertise),2,2369,65525,12226,17101,738,2147510118,26470,Nano Crystal (Aimed Shot Expertise),True,False,Nano Crystal (Aimed Shot Expertise),2,2369,65525,12226,16006,698,2147510118,26470,10,26470,10,[26470],True,True,ALL_CDB,1,1
0,0,14,EXACT_ID,Nano Crystal (Ranged Special Attacks Incompetence),2,3569,65521,297502,17146,739,2147510119,26471,Nano Crystal (Ranged Special Attacks Incompetence),True,True,Nano Crystal (Aimed Shot Incompetence),2,3569,65521,12226,16051,699,2147510119,26471,14,26471,14,[26471],True,True,ALL_CDB,0,0
0,0,7,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Aimed Shot Inexperience),2,1507,65528,12226,17204,740,2147510120,26472,Nano Crystal (Aimed Shot Inexperience),True,False,Nano Crystal (Aimed Shot Inexperience),2,1507,65528,12226,16099,700,2147510120,26472,7,26472,7,[26472],True,True,ALL_CDB,1,1
0,0,4,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Aimed Shot Proficiency),2,831,65531,12226,17252,741,2147510121,26473,Nano Crystal (Aimed Shot Proficiency),True,False,Nano Crystal (Aimed Shot Proficiency),2,831,65531,12226,16147,701,2147510121,26473,4,26473,4,[26473],True,True,ALL_CDB,1,1
0,0,10,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Assault Rifle Expertise),2,2346,65525,12226,17299,742,2147510126,26478,Nano Crystal (Assault Rifle Expertise),True,False,Nano Crystal (Assault Rifle Expertise),2,2346,65525,12226,16194,702,2147510126,26478,10,26478,10,[26478],True,True,ALL_CDB,1,1
0,0,10,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Assault Rifle Incompetence),2,2369,65525,12226,17347,743,2147510127,26479,Nano Crystal (Assault Rifle Incompetence),True,False,Nano Crystal (Assault Rifle Incompetence),2,2369,65525,12226,16242,703,2147510127,26479,10,26479,10,[26479],True,True,ALL_CDB,1,1
0,0,4,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Assault Rifle Inexperience),2,831,65531,12226,17397,744,2147510128,26480,Nano Crystal (Assault Rifle Inexperience),True,False,Nano Crystal (Assault Rifle Inexperience),2,831,65531,12226,16292,704,2147510128,26480,4,26480,4,[26480],True,True,ALL_CDB,1,1
0,0,4,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Assault Rifle Proficiency),2,828,65531,12226,17447,745,2147510129,26481,Nano Crystal (Assault Rifle Proficiency),True,False,Nano Crystal (Assault Rifle Proficiency),2,828,65531,12226,16342,705,2147510129,26481,4,26481,4,[26481],True,True,ALL_CDB,1,1
0,0,4,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Augment Agility),2,820,65531,12228,17496,746,2147510130,26482,Nano Crystal (Augment Agility),True,False,Nano Crystal (Augment Agility),2,820,65531,12228,16391,706,2147510130,26482,4,26482,4,[26482],True,True,ALL_CDB,1,1
0,0,4,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Augment Intelligence),2,820,65531,12228,17537,747,2147510131,26483,Nano Crystal (Augment Intelligence),True,False,Nano Crystal (Augment Intelligence),2,820,65531,12228,16432,707,2147510131,26483,4,26483,4,[26483],True,True,ALL_CDB,1,1
0,0,4,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Augment Psychic),2,820,65531,12228,17582,748,2147510132,26484,Nano Crystal (Augment Psychic),True,False,Nano Crystal (Augment Psychic),2,820,65531,12228,16477,708,2147510132,26484,4,26484,4,[26484],True,True,ALL_CDB,1,1
0,0,4,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Augment Sense),2,820,65531,12228,17623,749,2147510133,26485,Nano Crystal (Augment Sense),True,False,Nano Crystal (Augment Sense),2,820,65531,12228,16518,709,2147510133,26485,4,26485,4,[26485],True,True,ALL_CDB,1,1
0,0,4,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Augment Stamina),2,820,65531,12228,17662,750,2147510134,26486,Nano Crystal (Augment Stamina),True,False,Nano Crystal (Augment Stamina),2,820,65531,12228,16557,710,2147510134,26486,4,26486,4,[26486],True,True,ALL_CDB,1,1
0,0,4,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Augment Strength),2,820,65531,12228,17703,751,2147510135,26487,Nano Crystal (Augment Strength),True,False,Nano Crystal (Augment Strength),2,820,65531,12228,16598,711,2147510135,26487,4,26487,4,[26487],True,True,ALL_CDB,1,1
0,0,10,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (BioMet Expertise),2,2346,65525,12226,17745,752,2147510136,26488,Nano Crystal (BioMet Expertise),True,False,Nano Crystal (BioMet Expertise),2,2346,65525,12226,16640,712,2147510136,26488,10,26488,10,[26488],True,True,ALL_CDB,1,1
0,0,10,EXACT_ID,Nano Crystal (Nano Skills Incompetence),2,2369,65525,297515,17787,753,2147510137,26489,Nano Crystal (Nano Skills Incompetence),True,True,Nano Crystal (BioMet Incompetence),2,2369,65525,12226,16682,713,2147510137,26489,10,26489,10,[26489],True,True,ALL_CDB,0,0
0,0,4,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (BioMet Inexperience),2,831,65531,12226,17836,754,2147510138,26490,Nano Crystal (BioMet Inexperience),True,False,Nano Crystal (BioMet Inexperience),2,831,65531,12226,16726,714,2147510138,26490,4,26490,4,[26490],True,True,ALL_CDB,1,1
0,0,4,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (BioMet Proficiency),2,828,65531,12226,17880,755,2147510139,26491,Nano Crystal (BioMet Proficiency),True,False,Nano Crystal (BioMet Proficiency),2,828,65531,12226,16770,715,2147510139,26491,4,26491,4,[26491],True,True,ALL_CDB,1,1
0,0,4,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Bot Mass Migration),2,830,65531,12228,17923,756,2147510140,26492,Nano Crystal (Bot Mass Migration),True,False,Nano Crystal (Bot Mass Migration),2,830,65531,12228,16813,716,2147510140,26492,4,26492,4,[26492],True,True,ALL_CDB,1,1
0,0,4,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Bot Migration),2,820,65531,12228,17966,757,2147510141,26493,Nano Crystal (Bot Migration),True,False,Nano Crystal (Bot Migration),2,820,65531,12228,16856,717,2147510141,26493,4,26493,4,[26493],True,True,ALL_CDB,1,1
0,0,10,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Bow Expertise),2,2346,65525,12226,18005,758,2147510142,26494,Nano Crystal (Bow Expertise),True,False,Nano Crystal (Bow Expertise),2,2346,65525,12226,16895,718,2147510142,26494,10,26494,10,[26494],True,True,ALL_CDB,1,1
0,0,10,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Bow Incompetence),2,2369,65525,12226,18044,759,2147510143,26495,Nano Crystal (Bow Incompetence),True,False,Nano Crystal (Bow Incompetence),2,2369,65525,12226,16934,719,2147510143,26495,10,26495,10,[26495],True,True,ALL_CDB,1,1
0,0,4,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Bow Inexperience),2,831,65531,12226,18086,760,2147510144,26496,Nano Crystal (Bow Inexperience),True,False,Nano Crystal (Bow Inexperience),2,831,65531,12226,16976,720,2147510144,26496,4,26496,4,[26496],True,True,ALL_CDB,1,1
0,0,4,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Bow Proficiency),2,828,65531,12226,18128,761,2147510145,26497,Nano Crystal (Bow Proficiency),True,False,Nano Crystal (Bow Proficiency),2,828,65531,12226,17018,721,2147510145,26497,4,26497,4,[26497],True,True,ALL_CDB,1,1
0,0,10,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Bow Special Attack Expertise),2,2369,65525,12226,18169,762,2147510146,26498,Nano Crystal (Bow Special Attack Expertise),True,False,Nano Crystal (Bow Special Attack Expertise),2,2369,65525,12226,17059,722,2147510146,26498,10,26498,10,[26498],True,True,ALL_CDB,1,1
0,0,14,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Bow Special Attack Incompetence),2,3569,65521,12226,18221,763,2147510147,26499,Nano Crystal (Bow Special Attack Incompetence),True,False,Nano Crystal (Bow Special Attack Incompetence),2,3569,65521,12226,17111,723,2147510147,26499,14,26499,14,[26499],True,True,ALL_CDB,1,1
0,0,7,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Bow Special Attack Inexperience),2,1507,65528,12226,18276,764,2147510148,26500,Nano Crystal (Bow Special Attack Inexperience),True,False,Nano Crystal (Bow Special Attack Inexperience),2,1507,65528,12226,17166,724,2147510148,26500,7,26500,7,[26500],True,True,ALL_CDB,1,1
0,0,4,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Bow Special Attack Proficiency),2,831,65531,12226,18331,765,2147510149,26501,Nano Crystal (Bow Special Attack Proficiency),True,False,Nano Crystal (Bow Special Attack Proficiency),2,831,65531,12226,17221,725,2147510149,26501,4,26501,4,[26501],True,True,ALL_CDB,1,1
0,0,10,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Brawl Expertise),2,2369,65525,12226,18385,766,2147510150,26502,Nano Crystal (Brawl Expertise),True,False,Nano Crystal (Brawl Expertise),2,2369,65525,12226,17275,726,2147510150,26502,10,26502,10,[26502],True,True,ALL_CDB,1,1
0,0,14,EXACT_ID,Nano Crystal (Melee Special Attacks Incompetence),2,3569,65521,297520,18426,767,2147510151,26503,Nano Crystal (Melee Special Attacks Incompetence),True,True,Nano Crystal (Brawl Incompetence),2,3569,65521,12226,17316,727,2147510151,26503,14,26503,14,[26503],True,True,ALL_CDB,0,0
0,0,7,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Brawl Inexperience),2,1507,65528,12226,18483,768,2147510152,26504,Nano Crystal (Brawl Inexperience),True,False,Nano Crystal (Brawl Inexperience),2,1507,65528,12226,17359,728,2147510152,26504,7,26504,7,[26504],True,True,ALL_CDB,1,1
0,0,4,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Brawl Proficiency),2,831,65531,12226,18526,769,2147510153,26505,Nano Crystal (Brawl Proficiency),True,False,Nano Crystal (Brawl Proficiency),2,831,65531,12226,17402,729,2147510153,26505,4,26505,4,[26505],True,True,ALL_CDB,1,1
0,0,10,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Breaking and Entering Expertise),2,2346,65525,12226,18568,770,2147510154,26506,Nano Crystal (Breaking and Entering Expertise),True,False,Nano Crystal (Breaking and Entering Expertise),2,2346,65525,12226,17444,730,2147510154,26506,10,26506,10,[26506],True,True,ALL_CDB,1,1
0,0,4,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Breaking and Entering Proficiency),2,828,65531,12226,18623,771,2147510155,26507,Nano Crystal (Breaking and Entering Proficiency),True,False,Nano Crystal (Breaking and Entering Proficiency),2,828,65531,12226,17499,731,2147510155,26507,4,26507,4,[26507],True,True,ALL_CDB,1,1
0,0,10,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Burst Expertise),2,2369,65525,12226,18679,772,2147510156,26508,Nano Crystal (Burst Expertise),True,False,Nano Crystal (Burst Expertise),2,2369,65525,12226,17555,732,2147510156,26508,10,26508,10,[26508],True,True,ALL_CDB,1,1
0,0,14,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Burst Incompetence),2,3569,65521,12226,18720,773,2147510157,26509,Nano Crystal (Burst Incompetence),True,False,Nano Crystal (Burst Incompetence),2,3569,65521,12226,17596,733,2147510157,26509,14,26509,14,[26509],True,True,ALL_CDB,1,1
0,0,7,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Burst Inexperience),2,1507,65528,12226,18763,774,2147510158,26510,Nano Crystal (Burst Inexperience),True,False,Nano Crystal (Burst Inexperience),2,1507,65528,12226,17639,734,2147510158,26510,7,26510,7,[26510],True,True,ALL_CDB,1,1
0,0,4,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Burst Proficiency),2,831,65531,12226,18806,775,2147510159,26511,Nano Crystal (Burst Proficiency),True,False,Nano Crystal (Burst Proficiency),2,831,65531,12226,17682,735,2147510159,26511,4,26511,4,[26511],True,True,ALL_CDB,1,1
0,0,10,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Chemistry Expertise),2,2346,65525,12226,18848,776,2147510162,26514,Nano Crystal (Chemistry Expertise),True,False,Nano Crystal (Chemistry Expertise),2,2346,65525,12226,17724,736,2147510162,26514,10,26514,10,[26514],True,True,ALL_CDB,1,1
0,0,4,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Chemistry Proficiency),2,828,65531,12226,18892,777,2147510163,26515,Nano Crystal (Chemistry Proficiency),True,False,Nano Crystal (Chemistry Proficiency),2,828,65531,12226,17768,737,2147510163,26515,4,26515,4,[26515],True,True,ALL_CDB,1,1
0,0,10,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Adventuring Expertise),2,2346,65525,12226,18938,778,2147510164,26516,Nano Crystal (Adventuring Expertise),True,False,Nano Crystal (Adventuring Expertise),2,2346,65525,12226,17814,738,2147510164,26516,10,26516,10,[26516],True,True,ALL_CDB,1,1
0,0,10,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Computer Literacy Expertise),2,2346,65525,12226,18984,779,2147510170,26522,Nano Crystal (Computer Literacy Expertise),True,False,Nano Crystal (Computer Literacy Expertise),2,2346,65525,12226,17860,739,2147510170,26522,10,26522,10,[26522],True,True,ALL_CDB,1,1
0,0,4,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Computer Literacy Proficiency),2,828,65531,12226,19035,780,2147510171,26523,Nano Crystal (Computer Literacy Proficiency),True,False,Nano Crystal (Computer Literacy Proficiency),2,828,65531,12226,17911,740,2147510171,26523,4,26523,4,[26523],True,True,ALL_CDB,1,1
0,0,10,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Concealment Expertise),2,2346,65525,12226,19088,781,2147510172,26524,Nano Crystal (Concealment Expertise),True,False,Nano Crystal (Concealment Expertise),2,2346,65525,12226,17964,741,2147510172,26524,10,26524,10,[26524],True,True,ALL_CDB,1,1
0,0,4,EXACT_ID_AND_REWARD_ENDPOINT,Nano Crystal (Concealment Proficiency),2,828,65531,12226,19134,782,2147510173,26525,Nano Crystal (Concealment Proficiency),True,False,Nano Crystal (Concealment Proficiency),2,828,65531,12226,18010,742,2147510173,26525,4,26525,4,[26525],True,True,ALL_CDB,1,1
