"Id","SourcePlayfield","SourcePlayfieldName","SourceType","SourceInstanceDecimal","SourceInstanceHex","SourceStatelCount","SourceCoords","DestinationPlayfield","DestinationPlayfieldName","DestinationType","DestinationInstanceDecimal","DestinationInstanceHex","DestinationStatelCount","DestinationCoords","Warnings"
"156","570","The Perpetual Wastelands ","51016","3228697146","0xC072023A","1","1038.459,38.773,2394.308","2063","neut_basic_clothes_shop","51016","3221227535","0xC000080F","1","217.002,5,179.99",""
"157","570","The Perpetual Wastelands ","51016","3228828218","0xC074023A","1","1097.561,56.541,2541.623","1721","LD VP dng 1","51016","3221227193","0xC00006B9","1","187.006,5,127.992",""
"158","570","The Perpetual Wastelands ","51016","3229483578","0xC07E023A","1","1136.277,46.548,2515.126","1721","LD VP dng 1","51016","3221227193","0xC00006B9","1","187.006,5,127.992",""
"159","570","The Perpetual Wastelands ","51016","3229745722","0xC082023A","1","1093.142,38.946,2422.979","1721","LD VP dng 1","51016","3221227193","0xC00006B9","1","187.006,5,127.992",""
"160","570","The Perpetual Wastelands ","51016","3229876794","0xC084023A","1","1131.463,48.74,2415.498","1721","LD VP dng 1","51016","3221227193","0xC00006B9","1","187.006,5,127.992",""
"161","570","The Perpetual Wastelands ","51016","3229942330","0xC085023A","1","1128.58,38.38,2442.319","1722","LD VP dng 2","51016","3221227194","0xC00006BA","1","191.002,5,119.99",""
"162","570","The Perpetual Wastelands ","51016","3230073402","0xC087023A","1","1005.424,38.75,2360.582","1721","LD VP dng 1","51016","3221227193","0xC00006B9","1","187.006,5,127.992",""
"163","570","The Perpetual Wastelands ","51016","3230270010","0xC08A023A","1","1009.134,38.74,2420.092","2060","neut_basic_weapon _shop","51016","3221227532","0xC000080C","1","169.002,5.01,173.985",""
"164","570","The Perpetual Wastelands ","51016","3230466618","0xC08D023A","1","1133.055,38.77,2386.95","2061","neut_basic_armor_shop","51016","3221227533","0xC000080D","1","209.003,5.01,189.985",""
"165","570","The Perpetual Wastelands ","51016","3230532154","0xC08E023A","1","1100.297,38.77,2381.028","1722","LD VP dng 2","51016","3221227194","0xC00006BA","1","191.002,5,119.99",""
"166","570","The Perpetual Wastelands ","51016","3230663226","0xC090023A","1","1161.41,38.745,2470.722","1721","LD VP dng 1","51016","3221227193","0xC00006B9","1","187.006,5,127.992",""
"167","570","The Perpetual Wastelands ","51016","3230990906","0xC095023A","1","1198.375,38.949,2500.499","1721","LD VP dng 1","51016","3221227193","0xC00006B9","1","187.006,5,127.992",""
"168","570","The Perpetual Wastelands ","51016","3231121978","0xC097023A","1","947.134,38.943,2539.132","1721","LD VP dng 1","51016","3221227193","0xC00006B9","1","187.006,5,127.992",""
"169","570","The Perpetual Wastelands ","51016","3231253050","0xC099023A","1","956.199,38.741,2476.616","1721","LD VP dng 1","51016","3221227193","0xC00006B9","1","187.006,5,127.992",""
"170","570","The Perpetual Wastelands ","51016","3231384122","0xC09B023A","1","924.568,48.67,2469.264","1722","LD VP dng 2","51016","3221227194","0xC00006BA","1","191.002,5,119.99",""
"171","570","The Perpetual Wastelands ","51016","3231908410","0xC0A3023A","1","916.313,38.516,2530.579","1702","Home VP dng 2 big","51016","3221227174","0xC00006A6","1","235.001,5,105.99",""
"172","570","The Perpetual Wastelands ","51016","3231449658","0xC09C023A","1","1160.808,38.363,1194.493","1722","LD VP dng 2","51016","3221227194","0xC00006BA","1","191.002,5,119.99",""
"173","570","The Perpetual Wastelands ","51016","3231580730","0xC09E023A","1","1175.326,38.4,1160.204","1722","LD VP dng 2","51016","3221227194","0xC00006BA","1","191.002,5,119.99",""
"174","570","The Perpetual Wastelands ","51016","3230204474","0xC089023A","1","3668.5,42.363,2441.922","1507","omnimine_hq_building10","51016","3221226979","0xC00005E3","1","199.001,5,121.99",""
"175","585","Aegean","51016","3221226057","0xC0000249","1","1318.382,10.816,2050.237","2001","clan_basic_weapons_shop","51016","3221227473","0xC00007D1","1","211.001,5,154.01",""
"176","600","Varmint Woods","51016","3221226072","0xC0000258","1","3341.233,22.743,2110.026","1661","rhino_house1 VP dng","51016","3221227133","0xC000067D","1","201.99,10,151.002",""
"177","600","Varmint Woods","51016","3221291608","0xC0010258","1","3298.524,21.94,2111.252","1662","rhino_house2 VP dng","51016","3221227134","0xC000067E","1","187.002,5,191.99",""
"178","600","Varmint Woods","51016","3221357144","0xC0020258","1","3320.994,22.787,2092.744","1663","rhino_house3 VP dng","51016","3221227135","0xC000067F","1","208.01,5,169.002",""
"179","600","Varmint Woods","51016","3221422680","0xC0030258","1","3291.746,23.184,2087.268","1661","rhino_house1 VP dng","51016","3221227133","0xC000067D","1","201.99,10,151.002",""
"180","600","Varmint Woods","51016","3221488216","0xC0040258","1","3348.01,22.09,2089.354","1662","rhino_house2 VP dng","51016","3221227134","0xC000067E","1","187.002,5,191.99",""
"181","600","Varmint Woods","51016","3221619288","0xC0060258","1","1990.658,11.343,2388.827","1661","rhino_house1 VP dng","51016","3221227133","0xC000067D","1","201.99,10,151.002",""
"182","600","Varmint Woods","51016","3221684824","0xC0070258","1","1979.317,10.764,2398.524","1662","rhino_house2 VP dng","51016","3221227134","0xC000067E","1","187.002,5,191.99",""
"183","600","Varmint Woods","51016","3221750360","0xC0080258","1","1975.923,11.587,2364.061","1663","rhino_house3 VP dng","51016","3221227135","0xC000067F","1","208.01,5,169.002",""
"184","600","Varmint Woods","51016","3221815896","0xC0090258","1","1949.628,10.744,2368.331","1662","rhino_house2 VP dng","51016","3221227134","0xC000067E","1","187.002,5,191.99",""
"185","600","Varmint Woods","51016","3221881432","0xC00A0258","1","1962.848,11.343,2397.78","1661","rhino_house1 VP dng","51016","3221227133","0xC000067D","1","201.99,10,151.002",""
"186","600","Varmint Woods","51016","3222012504","0xC00C0258","1","1493.956,12.543,1370.119","1661","rhino_house1 VP dng","51016","3221227133","0xC000067D","1","201.99,10,151.002",""
"187","600","Varmint Woods","51016","3222078040","0xC00D0258","1","1527.051,12.543,1292.605","1661","rhino_house1 VP dng","51016","3221227133","0xC000067D","1","201.99,10,151.002",""
"188","600","Varmint Woods","51016","3222143576","0xC00E0258","1","1483.365,11.944,1359.1","1662","rhino_house2 VP dng","51016","3221227134","0xC000067E","1","187.002,5,191.99",""
"189","600","Varmint Woods","51016","3222209112","0xC00F0258","1","1480.65,11.944,1340.62","1662","rhino_house2 VP dng","51016","3221227134","0xC000067E","1","187.002,5,191.99",""
"190","600","Varmint Woods","51016","3222274648","0xC0100258","1","1553.747,11.944,1366.394","1662","rhino_house2 VP dng","51016","3221227134","0xC000067E","1","187.002,5,191.99",""
"191","600","Varmint Woods","51016","3222340184","0xC0110258","1","1502.23,12.787,1350.905","1663","rhino_house3 VP dng","51016","3221227135","0xC000067F","1","208.01,5,169.002",""
"192","600","Varmint Woods","51016","3222405720","0xC0120258","1","1545.742,12.787,1306.995","1663","rhino_house3 VP dng","51016","3221227135","0xC000067F","1","208.01,5,169.002",""
"193","600","Varmint Woods","51016","3222471256","0xC0130258","1","1562.103,12.787,1349.386","1663","rhino_house3 VP dng","51016","3221227135","0xC000067F","1","208.01,5,169.002",""
"194","600","Varmint Woods","51016","3222536792","0xC0140258","1","1533.703,12.787,1370.14","1663","rhino_house3 VP dng","51016","3221227135","0xC000067F","1","208.01,5,169.002",""
"195","600","Varmint Woods","51016","3222602328","0xC0150258","1","1502.49,12.787,1294.739","1663","rhino_house3 VP dng","51016","3221227135","0xC000067F","1","208.01,5,169.002",""
"196","600","Varmint Woods","51016","3222667864","0xC0160258","1","1519.266,12.543,1310.376","1661","rhino_house1 VP dng","51016","3221227133","0xC000067D","1","201.99,10,151.002",""
"197","600","Varmint Woods","51016","3222995544","0xC01B0258","1","2449.435,13.041,2106.126","1721","LD VP dng 1","51016","3221227193","0xC00006B9","1","187.006,5,127.992",""
"198","605","Belial Forest","51016","3221226077","0xC000025D","1","2278.386,28.909,2081.674","1328","tir clanbuilding5 dng","51016","3221226800","0xC0000530","1","262.998,0,272.01",""
"199","605","Belial Forest","51016","3221291613","0xC001025D","1","2290.518,28.894,2091.341","1328","tir clanbuilding5 dng","51016","3221226800","0xC0000530","1","262.998,0,272.01",""
"200","605","Belial Forest","51016","3221357149","0xC002025D","1","2093.675,31.364,2271.618","1003","Wine hq (wine) GOLD","51016","3221226475","0xC00003EB","1","173.074,0,136.135",""
"201","605","Belial Forest","51016","3222012509","0xC00C025D","1","2235.144,30.6,2213.013","1002","medical/eating (wine) GOLD","51016","3221226474","0xC00003EA","1","194.998,0,138.015",""
"202","605","Belial Forest","51016","3222078045","0xC00D025D","1","2241.027,34.356,2214.919","1002","medical/eating (wine) GOLD","51016","3221226474","0xC00003EA","1","194.998,0,138.015",""
"203","605","Belial Forest","51016","3222209117","0xC00F025D","1","2155.882,30.499,2292.433","1324","tir clanbuilding11 dng","51016","3221226796","0xC000052C","1","155.006,0,289.992",""
"204","605","Belial Forest","51016","3222274653","0xC010025D","1","2273.276,30.274,2167.21","1005","storage (wine) GOLD","51016","3221226477","0xC00003ED","1","170.939,0,179.882",""
"205","605","Belial Forest","51016","3222405725","0xC012025D","1","2175.517,30.589,2182.255","1329","tir clanbuilding6 dng","51016","3221226801","0xC0000531","1","125.002,0,209.99",""
"206","605","Belial Forest","51016","3222471261","0xC013025D","1","2179.864,30.589,2202.14","1329","tir clanbuilding6 dng","51016","3221226801","0xC0000531","1","125.002,0,209.99",""
"207","605","Belial Forest","51016","3222536797","0xC014025D","1","2174.164,30.59,2209.52","1329","tir clanbuilding6 dng","51016","3221226801","0xC0000531","1","125.002,0,209.99",""
"208","605","Belial Forest","51016","3222667869","0xC016025D","1","2157.336,30.59,2207.532","1329","tir clanbuilding6 dng","51016","3221226801","0xC0000531","1","125.002,0,209.99",""
"209","605","Belial Forest","51016","3224961629","0xC039025D","1","2220.043,30.569,2193.692","1330","tir clanbuilding7 dng","51016","3221226802","0xC0000532","1","186.996,0,179.991",""
"210","605","Belial Forest","51016","3222143581","0xC00E025D","1","2207.273,30.4,2213.475","1001","Senitel rec_centre (wine) GOLD","51016","3221226473","0xC00003E9","1","188.996,0,147.985",""
"211","605","Belial Forest","51016","3225223773","0xC03D025D","1","112.691,31.218,1372.721","1711","Factory VP dng barracks","51016","3221227183","0xC00006AF","1","169.002,5,145.99",""
"212","605","Belial Forest","51016","3225289309","0xC03E025D","1","115.034,31.218,1395.235","1711","Factory VP dng barracks","51016","3221227183","0xC00006AF","1","169.002,5,145.99",""
"213","605","Belial Forest","51016","3225354845","0xC03F025D","1","135.861,31.218,1380.895","1711","Factory VP dng barracks","51016","3221227183","0xC00006AF","1","169.002,5,145.99",""
"214","605","Belial Forest","51016","3222733405","0xC017025D","1","2194.537,31.552,2185.68","1182","ord_smarket_clan_sup","51016","3221226654","0xC000049E","1","187,6.101,152.012",""
"215","605","Belial Forest","51016","3222602333","0xC015025D","1","2156.354,30.402,2193.827","1329","tir clanbuilding6 dng","51016","3221226801","0xC0000531","1","125.002,0,209.99",""
"216","605","Belial Forest","51016","3222340189","0xC011025D","1","2161.108,30.59,2185.076","1329","tir clanbuilding6 dng","51016","3221226801","0xC0000531","1","125.002,0,209.99",""
"217","610","Southern Artery Valley ","51016","3224371810","0xC0300262","1","1301.132,18.999,2118.772","1712","Factory VP dng factory","51016","3221227184","0xC00006B0","1","173.001,5,153.99",""
"218","610","Southern Artery Valley ","51016","3224437346","0xC0310262","1","1301.132,18.999,2123.572","1712","Factory VP dng factory","51016","3221227184","0xC00006B0","1","173.001,5,153.99",""
"219","610","Southern Artery Valley ","51016","3224502882","0xC0320262","1","1301.632,20.067,2183.672","1712","Factory VP dng factory","51016","3221227184","0xC00006B0","1","173.001,5,153.99",""
"220","610","Southern Artery Valley ","51016","3224568418","0xC0330262","1","1216.171,19,2186.79","1712","Factory VP dng factory","51016","3221227184","0xC00006B0","1","173.001,5,153.99",""
"221","610","Southern Artery Valley ","51016","3224896098","0xC0380262","1","1843.021,41.605,2549.023","1621","wood_shack_01 VP dng","51016","3221227093","0xC0000655","1","199.006,5,165.992",""
"222","610","Southern Artery Valley ","51016","3224961634","0xC0390262","1","1825.835,42.353,2555.492","1622","wood_shack_02 VP dng","51016","3221227094","0xC0000656","1","195.006,10,159.992",""
"223","610","Southern Artery Valley ","51016","3225027170","0xC03A0262","1","1834.32,42.784,2528","1623","wood_shack_03 VP dng","51016","3221227095","0xC0000657","1","200.998,10,143.99",""
"224","610","Southern Artery Valley ","51016","3225092706","0xC03B0262","1","1840.431,41.603,2534.225","1624","wood_shack_04 VP dng","51016","3221227096","0xC0000658","1","210.998,10,147.99",""
"225","610","Southern Artery Valley ","51016","3225158242","0xC03C0262","1","1823.546,42.519,2542.659","1625","wood_shack_05 VP dng","51016","3221227097","0xC0000659","1","203.002,10,157.99",""
"226","610","Southern Artery Valley ","51016","3225223778","0xC03D0262","1","1832.493,42.547,2555.444","1627","wood_shack_07 VP dng","51016","3221227099","0xC000065B","1","202.992,5,155.994",""
"227","610","Southern Artery Valley ","51016","3225354850","0xC03F0262","1","1841.237,42.633,2542.761","1626","wood_shack_06 VP dng","51016","3221227098","0xC000065A","1","221.006,5,173.992",""
"228","615","Southern Fouls Hills","51016","3221226087","0xC0000267","1","2196.679,11.682,1589.228","1647","lowtech_building7 VP dng","51016","3221227119","0xC000066F","1","195.002,5,153.99",""
"229","615","Southern Fouls Hills","51016","3221291623","0xC0010267","1","2199.427,11.759,1605.887","1711","Factory VP dng barracks","51016","3221227183","0xC00006AF","1","169.002,5,145.99",""
"230","615","Southern Fouls Hills","51016","3221357159","0xC0020267","1","2199.427,11.759,1620.578","1711","Factory VP dng barracks","51016","3221227183","0xC00006AF","1","169.002,5,145.99",""
"231","615","Southern Fouls Hills","51016","3221422695","0xC0030267","1","2199.427,11.759,1635.956","1711","Factory VP dng barracks","51016","3221227183","0xC00006AF","1","169.002,5,145.99",""
"232","615","Southern Fouls Hills","51016","3221488231","0xC0040267","1","2199.427,11.759,1654.142","1711","Factory VP dng barracks","51016","3221227183","0xC00006AF","1","169.002,5,145.99",""
"233","615","Southern Fouls Hills","51016","3221553767","0xC0050267","1","2179.246,11.759,1668.127","1711","Factory VP dng barracks","51016","3221227183","0xC00006AF","1","169.002,5,145.99",""
"234","615","Southern Fouls Hills","51016","3221619303","0xC0060267","1","2163.173,11.759,1668.127","1711","Factory VP dng barracks","51016","3221227183","0xC00006AF","1","169.002,5,145.99",""
"235","615","Southern Fouls Hills","51016","3223257703","0xC01F0267","1","1562.646,13.052,2128.233","1711","Factory VP dng barracks","51016","3221227183","0xC00006AF","1","169.002,5,145.99",""
"236","615","Southern Fouls Hills","51016","3222078055","0xC00D0267","1","1754.538,15.1,871.906","125","Smuggler's Rearranged","51016","3225026685","0xC03A007D","1","351.001,58.449,146.013",""
"237","620","Eastern Fouls Plains","51016","3222536812","0xC014026C","1","1723.533,13.595,1481.217","1711","Factory VP dng barracks","51016","3221227183","0xC00006AF","1","169.002,5,145.99",""
"238","620","Eastern Fouls Plains","51016","3222930028","0xC01A026C","1","1705.153,12.122,1449.865","1711","Factory VP dng barracks","51016","3221227183","0xC00006AF","1","169.002,5,145.99",""
"239","620","Eastern Fouls Plains","51016","3223323244","0xC020026C","1","1828.348,7.449,1465.619","1711","Factory VP dng barracks","51016","3221227183","0xC00006AF","1","169.002,5,145.99",""
"240","620","Eastern Fouls Plains","51016","3221226092","0xC000026C","1","2730.04,1.816,3015.01","2050","omni_sup_weapons_shop","51016","3221227522","0xC0000802","1","193.001,5,201.99",""
"241","620","Eastern Fouls Plains","51016","3221291628","0xC001026C","1","2709.959,1.816,3015.042","2050","omni_sup_weapons_shop","51016","3221227522","0xC0000802","1","193.001,5,201.99",""
"242","620","Eastern Fouls Plains","51016","3221357164","0xC002026C","1","2649.959,0.217,2943.826","2051","omni_sup_armor_shop","51016","3221227523","0xC0000803","1","197.002,5,209.99",""
